,Id,Original Description,Normalized Description,Charge Class,FLAG,CREATE_DT,FTR1,FTR2,FTR3,FTR4,Predicted_Class_Jaro,Prob_Jaro,Predicted_Class_SVM,Prob_SVM,Predicted_Class_Logistic_OvR,Prob_Logistic_OvR,Predicted_Class_DeepNN,Prob_DeepNN,Voted Output,Sum Correct,Correct_Jaro,Correct_SVM,Correct_Logistic_OvR,Correct_DeepNN,Confidence Score,Feature 1,Feature 2,Feature 3,Feature 4
478,4762,PROMOTE 8OZ CAN (FC),promote 8oz can fc,Supply,RETROSPECTIVE,2016-07-13,promote,8oz,fc,canister,Laboratory,0.74,Supply,0.377891288797,Supply,0.525557171481,Supply,0.813572509348,Supply,3,0,1,1,1,0.429255242407,promote,8oz,fc,
479,3716,SODIUM CHLORIDE 0.45 % SOLN 1 000 ML FLEX CONT,sodium chloride 0.45% solution 1 000_ml flex control,Diluent / Flush / Irrigant,RETROSPECTIVE,2016-07-12,flex,000_ml,chloride,soln,Diluent / Flush / Irrigant,0.96,Diluent / Flush / Irrigant,0.496638379864,Diluent / Flush / Irrigant,0.669691575378,Diluent / Flush / Irrigant,0.676346972778,Diluent / Flush / Irrigant,4,1,1,1,1,0.700669232005,control,flex,sodium,000_ml
480,1698,DIALYSIS ADMIN DAILY,dialysis administration daily,Dialysis,ONLINE,2016-08-30,administration,daily,dialysis,,Laboratory,0.68,Respiratory Therapy,0.217413739697,Respiratory Therapy,0.407425170632,Respiratory Therapy,0.779374878058,Respiratory Therapy,3,0,1,1,1,0.351053447097,administration,daily,dialysis,
481,1870,ANESTHESIA LEVEL 4,anesthesia level 4,OR / Anesthesia / Recovery Room,ONLINE,2016-09-16,anesthesia,level,,,OR / Anesthesia / Recovery Room,0.96,OR / Anesthesia / Recovery Room,0.841717568945,OR / Anesthesia / Recovery Room,0.87705167019,OR / Anesthesia / Recovery Room,0.989005617493,OR / Anesthesia / Recovery Room,4,1,1,1,1,0.916943714157,anesthesia,level,,
482,1710,NACL 0.9% *PF* INJ,sodium_chloride 0.9% preservative_free injection,Diluent / Flush / Irrigant,ONLINE,2016-08-30,0.90%,professional_fee,inj,nacl,Diluent / Flush / Irrigant,0.86,Diluent / Flush / Irrigant,0.793824765474,Diluent / Flush / Irrigant,0.625916576483,Diluent / Flush / Irrigant,0.768128377345,Diluent / Flush / Irrigant,4,1,1,1,1,0.761967429826,0.9%,preservative_free,inj,nacl
483,1583,VARICELLA-ZOSTER VIRUS (VZ,varicella zoster virus vz,Pharmacy,ONLINE,2016-09-19,virus,varicella,vz,zoster,Laboratory,0.85,Laboratory,0.529927752191,Laboratory,0.526441684477,Laboratory,0.959644669368,Laboratory,4,1,1,1,1,0.716503526509,virus,varicella,vz,zoster
484,4545,CATH IV MIDLINE BKIT 20GAX10 PWRGLIDE GEN 2,catheter intravenous midline bkit 20gauge x 10 powerglide general 2,Supply,RETROSPECTIVE,2016-07-13,catheter,intravenous,general,,Supply,0.95,Supply,0.929904519105,Supply,0.804523782667,Supply,0.995686378361,Supply,4,1,1,1,1,0.920028670033,cath,iv,gen,
485,2896,VENIPUNCTURE  ROUTINE,venipuncture routine,Nursing Services,RETROSPECTIVE,2016-07-12,venipuncture,routine,,,Nursing Services,0.94,Nursing Services,0.871258699014,Nursing Services,0.844204148494,Nursing Services,0.999308855491,Nursing Services,4,1,1,1,1,0.91369292575,venipuncture,routine,,
486,3303,COMPLEX SPEC STN (QOVAP),complex specimen stain qovap,Laboratory,RETROSPECTIVE,2016-07-12,qovap,specimen,complex,stain,Pharmacy,0.73,Laboratory,0.93867887585,Laboratory,0.879760394904,Laboratory,0.995288329008,Laboratory,3,0,1,1,1,0.70343189994,qovap,spec,complex,stn
487,5565,ETOMIDATE INJ 2MG/ML 20ML,etomidate injection 2_mg/ml 20_ml,Pharmacy,RETROSPECTIVE,2016-07-13,etomidate,injection,2_mg/ml,20_ml,Pharmacy,0.83,Pharmacy,0.982449431413,Pharmacy,0.969722982246,Pharmacy,0.995146550384,Pharmacy,4,1,1,1,1,0.944329741011,etomidate,inj,2_mg/ml,20_ml
488,358,8 MG SILDENAFIL 2.5 MG/ML SUSPENSION,8_mg sildenafil 2.5_mg/ml suspension,Plan Benefit,RETROSPECTIVE,2016-07-12,suspension,8_mg,sildenafil,2.5mg/ml,Plan Benefit,0.93,Plan Benefit,0.970270956839,Plan Benefit,0.850224257357,Plan Benefit,0.999993845728,Plan Benefit,4,1,1,1,1,0.937622264981,suspension,8_mg,sildenafil,2.5_mg/ml
489,1143,PT EVALUATION,physical_therapy evaluation,PT / OT / Speech Therapy,ONLINE,2016-09-16,evaluation,pt,,,Respiratory Therapy,0.85,PT / OT / Speech Therapy,0.93872339129,PT / OT / Speech Therapy,0.818909510543,PT / OT / Speech Therapy,0.997261841675,PT / OT / Speech Therapy,3,0,1,1,1,0.688723685877,evaluation,pt,,
490,5964,TACROLIMUS 1 MG CAP,tacrolimus 1_mg capture,Pharmacy,RETROSPECTIVE,2016-07-13,1_mg,capture,tacrolimus,,Pharmacy,0.73,Pharmacy,0.950221690213,Pharmacy,0.91079263047,Pharmacy,0.847554136687,Pharmacy,4,1,1,1,1,0.859642114343,1_mg,capture,tacrolimus,
491,1929,BLD# HEMATOCRIT,blood hematocrit,Laboratory,ONLINE,2016-09-16,hematocrit,blood,,,Laboratory,0.92,Laboratory,0.936548231291,Laboratory,0.749790171373,Laboratory,0.945574919243,Laboratory,4,1,1,1,1,0.887978330477,hematocrit,blood,,
492,2518,ALBUMIN HUMAN 25% 100ML INJE,albumin human 25% 100_ml injection,Pharmacy,RETROSPECTIVE,2016-07-12,100_ml,injection,albumin,human,Pharmacy,0.9,Pharmacy,0.941608328672,Pharmacy,0.92810773536,Pharmacy,0.987429077644,Pharmacy,4,1,1,1,1,0.939286285419,100_ml,inje,albumin,human
493,3286,BETA-OH-BUTYRATE,beta oh butyrate,Laboratory,RETROSPECTIVE,2016-07-12,butyrate,beta,oh,,Supply,0.73,Laboratory,0.438705100018,Laboratory,0.488171184666,Laboratory,0.857710662082,Laboratory,3,0,1,1,1,0.446146736691,butyrate,beta,oh,
494,5931,SMEAR FOR BACTERIA,smear for bacteria,Laboratory,RETROSPECTIVE,2016-07-13,smear,bacteria,,,Laboratory,0.79,Laboratory,0.840275374032,Laboratory,0.887355719021,Laboratory,0.998258676119,Laboratory,4,1,1,1,1,0.878972442293,smear,bacteria,,
495,3888,LIPASE-PROTEASE-AMYLASE 20,lipase protease amylase 20,Pharmacy,RETROSPECTIVE,2016-07-12,amylase,protease,lipase,,Laboratory,0.77,Laboratory,0.896884095891,Laboratory,0.902836745334,Laboratory,0.997431875588,Laboratory,4,1,1,1,1,0.891788179203,amylase,protease,lipase,
496,317,SODIUM CHLORIDE 0.9% SOLN,sodium chloride 0.9% solution,Diluent / Flush / Irrigant,RETROSPECTIVE,2016-07-12,0.90%,chloride,solution,sodium,Diluent / Flush / Irrigant,1.0,Diluent / Flush / Irrigant,0.845808970313,Diluent / Flush / Irrigant,0.738364054562,Diluent / Flush / Irrigant,0.879141331419,Diluent / Flush / Irrigant,4,1,1,1,1,0.865828589073,0.9%,chloride,soln,sodium
497,3504,HB FUROSEMIDE 10MG/ML VIAL,furosemide 10_mg/ml vial,Pharmacy,RETROSPECTIVE,2016-07-12,vial,furosemide,10_mg/ml,,Pharmacy,0.88,Pharmacy,0.982949881436,Pharmacy,0.97269591781,Pharmacy,0.999320425038,Pharmacy,4,1,1,1,1,0.958741556071,vial,furosemide,10_mg/ml,
498,4077,FIBRINOGEN,fibrinogen,Laboratory,ONLINE,2016-08-29,fibrinogen,,,,Laboratory,0.89,Laboratory,0.917349469973,Laboratory,0.817020852229,Laboratory,0.971475241017,Laboratory,4,1,1,1,1,0.898961390805,fibrinogen,,,
499,2153,CALCIUM  TOTAL IONIZED,calcium total ionized,Laboratory,RETROSPECTIVE,2016-07-12,calcium,ionized,total,,Laboratory,1.0,Laboratory,0.905832908641,Laboratory,0.864220444557,Laboratory,0.999167240057,Laboratory,4,1,1,1,1,0.942305148314,calcium,ionized,total,
500,2353,GLUCOSE BLOOD BY GMD,glucose blood by glucose_monitioring_device,Monitoring,RETROSPECTIVE,2016-07-12,GMD,bay,blood,glucose,Monitoring,1.0,Monitoring,0.555005798725,Monitoring,0.616798370701,Monitoring,0.788326815587,Monitoring,4,1,1,1,1,0.740032746253,gmd,blood,glucose,
501,6811,METHADONE 5 MG/5 ML ORAL SOLUTION,methadone 5 mg/5 ml oral solution,OR / Anesthesia / Recovery Room,ONLINE,2016-10-12,oral,5_mg/5_ml,methadone,solution,Pharmacy,0.84,Pharmacy,0.893353643062,Pharmacy,0.807323790771,OR / Anesthesia / Recovery Room,0.540542497753,Pharmacy,3,1,1,1,0,0.635169358458,ml,oral,solution,methadone
502,2251,LACTIC ACID (WBLA),lactic acid wbla,Laboratory,RETROSPECTIVE,2016-07-12,acid,wbla,lactic,,Laboratory,0.9,Laboratory,0.812986213433,Laboratory,0.765870001083,Laboratory,0.985355082343,Laboratory,4,1,1,1,1,0.866052824215,acid,wbla,lactic,
503,4495,ALT SGPT,alanine aminotransferase test serum_glutamic_pyruvic_transaminase,Laboratory,RETROSPECTIVE,2016-07-13,aminotransferase,test,alanine,serum_glutamic_pyruvic_transaminase,Laboratory,0.74,Laboratory,0.925632362122,Laboratory,0.849320100913,Laboratory,0.996784166644,Laboratory,4,1,1,1,1,0.87793415742,aminotransferase,test,alanine,sgpt
504,27,HB COMPRESSION PUMP,compression pump,Capital Equipment,RETROSPECTIVE,2016-07-12,pump,compression,,,Capital Equipment,0.77,Capital Equipment,0.819991617302,Capital Equipment,0.726653262273,Capital Equipment,0.989506471384,Capital Equipment,4,1,1,1,1,0.82653783774,pump,compression,,
505,5979,TRAY PARACENTESIS,tray paracentesis,Supply,RETROSPECTIVE,2016-07-13,paracentesis,tray,,,Supply,0.76,Supply,0.776873669486,Supply,0.877009866878,Supply,0.948491222071,Supply,4,1,1,1,1,0.840593689609,paracentesis,tray,,
506,5266,60615000 - GLUCOSE VL STATISTIC,glucose vial statistic,Laboratory,RETROSPECTIVE,2016-07-13,vial,statistic,glucose,,Laboratory,0.9,Laboratory,0.81214210833,Monitoring,0.532187357912,Laboratory,0.726707161801,Laboratory,3,1,1,0,1,0.609712317533,vial,statistic,glucose,
507,1990,CARDIOLIPIN AB EA,cardiolipin ab each,Laboratory,ONLINE,2016-09-16,ab,cardiolipin,,,Pharmacy,0.74,Laboratory,0.878047772966,Laboratory,0.757645031685,Laboratory,0.987401495462,Laboratory,3,0,1,1,1,0.655773575028,ab,cardiolipin,,
508,1793,ISUCROSE N.F. 24% SOLUTION AMP 1ML,sucrose nf 24% solution ampule 1_ml,Pharmacy,ONLINE,2016-09-01,ampule,1_ml,flow,solution,Supply,0.77,Supply,0.436713375688,Pharmacy,0.659221224421,Pharmacy,0.568088976827,Pharmacy,2,0,0,1,1,0.306827550312,1_ml,ampule,solution,
509,6804,MDI TREATMENT SUBSQ 76,mdi treatment subsequent 76,Respiratory Therapy,ONLINE,2016-10-12,subsequent,mdi,treatment,,Respiratory Therapy,0.79,Respiratory Therapy,0.853733660189,Respiratory Therapy,0.812414678239,Respiratory Therapy,0.996857938832,Respiratory Therapy,4,1,1,1,1,0.863251569315,subsequent,mdi,treatment,
510,3057,KIT DRSG CEN,kit dressing central,Supply,RETROSPECTIVE,2016-07-12,dressing,central,kit,,Supply,0.8,Supply,0.967322663811,Supply,0.897903151763,Supply,0.999221237622,Supply,4,1,1,1,1,0.916111763299,drsg,central,kit,
511,2746,ROOM AND CARE,room and care,Room and Board,RETROSPECTIVE,2016-07-12,room,care,,,Room and Board,0.8,Room and Board,0.908613772092,Room and Board,0.796262520406,Room and Board,0.999418768439,Room and Board,4,1,1,1,1,0.876073765234,room,care,,
512,4983,HB LUBRICANT INSTR DFSR OILER F/D,lubricant instrument diffuser oiler f/d,Supply,RETROSPECTIVE,2016-07-13,follow,daily,,,Laboratory,0.72,Supply,0.881612740299,Supply,0.832987716897,Supply,0.994345066611,Supply,3,0,1,1,1,0.677236380952,instrument,,,
513,261,SODIUM CHL 0,sodium chloride 0,Diluent / Flush / Irrigant,RETROSPECTIVE,2016-07-12,sodium,,,,Diluent / Flush / Irrigant,0.91,Diluent / Flush / Irrigant,0.788430005152,Diluent / Flush / Irrigant,0.591313690498,Diluent / Flush / Irrigant,0.775296549312,Diluent / Flush / Irrigant,4,1,1,1,1,0.76626006124,chloride,sodium,,
514,3507,INTUBATION ENDO EMERG,intubation endo emergency,Respiratory Therapy,RETROSPECTIVE,2016-07-12,intubation,emergent,endo,,Respiratory Therapy,0.84,Respiratory Therapy,0.309542793195,Supply,0.378319036059,Respiratory Therapy,0.787901028493,Respiratory Therapy,3,1,1,0,1,0.484360955422,intubation,emergency,endo,
515,6523,CALCIUM GLUCONATE 100 MG/ML 10% INTRAVENOUS SOLUTION,calcium gluconate 100 mg/ml 10% intravenous solution,OR / Anesthesia / Recovery Room,ONLINE,2016-10-12,calcium,solution,intravenous,gluconate,Pharmacy,0.83,OR / Anesthesia / Recovery Room,0.552631611128,Pharmacy,0.80486886836,OR / Anesthesia / Recovery Room,0.779367905596,Pharmacy,2,1,0,1,0,0.40871721709,mg,ml,solution,gluconate
516,1054,PBDS BRONCHOSCOPY,pbds bronchoscopy,Supply,ONLINE,2016-09-16,pbds,bronchoscopy,,,Procedure,0.83,OR / Anesthesia / Recovery Room,0.348888761716,Radiology,0.24552573788,Respiratory Therapy,0.432950793864,Procedure,1,1,0,0,0,0.2075,pbds,bronchoscopy,,
517,6681,HCHG GDWIRE WHOLEY FLPY035X145CM,guidewire wholey flpy035x145cm,OR / Anesthesia / Recovery Room,ONLINE,2016-10-12,flpy035x145cm,wholey,guidewire,,OR / Anesthesia / Recovery Room,0.71,Supply,0.877168619121,Supply,0.808530468856,Supply,0.983412288331,Supply,3,0,1,1,1,0.667277844077,flpy035x145cm,wholey,guidewire,
518,5817,MINI BAL,mini ball,Supply,RETROSPECTIVE,2016-07-13,mini,ball,,,Respiratory Therapy,0.75,Supply,0.916346485177,Supply,0.816244144496,Supply,0.987062833993,Supply,3,0,1,1,1,0.679913365917,mini,ball,,
519,6235,DRUG SCREEN QUANT,drug screen quantitative,Laboratory,ONLINE,2016-09-16,quant,screen,drug,,Laboratory,0.88,Laboratory,0.962604760139,Laboratory,0.906542639806,Laboratory,0.995935790738,Laboratory,4,1,1,1,1,0.936270797671,quant,screen,drug,
520,5521,COAG / FIBRIN ASSAY WB (IN,coag/fibrin assay whole_blood individual,Laboratory,RETROSPECTIVE,2016-07-13,individual,assay,whole_blood,,Supply,0.72,Laboratory,0.92143233873,Laboratory,0.823882232654,Laboratory,0.990965501692,Laboratory,3,0,1,1,1,0.684070018269,individual,assay,wb,
521,1259,SP G+M LEVEL V TC,specimen gross and micro level 5 technical component,Laboratory,ONLINE,2016-09-16,v,level,,,OR / Anesthesia / Recovery Room,0.75,Laboratory,0.678801558004,Laboratory,0.732364109362,Laboratory,0.839537109072,Laboratory,3,0,1,1,1,0.562675694109,gross,specimen,level,component
522,4699,MICROALBUMIN (MALB  MALBCR,microalbumin malb malbcr,Laboratory,RETROSPECTIVE,2016-07-13,malb,microalbumin,malbcr,,Laboratory,0.71,Supply,0.578940936868,Supply,0.158861413605,Supply,0.348832005381,Supply,3,0,1,1,1,0.271658588963,malb,microalbumin,malbcr,
523,3636,CEFTAROLINE INJ 10MG,ceftaroline injection 10_mg,Pharmacy,RETROSPECTIVE,2016-07-12,inj,10_mg,ceftaroline,,Pharmacy,0.8,Pharmacy,0.987792206137,Pharmacy,0.94750134533,Pharmacy,0.997247172234,Pharmacy,4,1,1,1,1,0.933135180925,inj,10_mg,ceftaroline,
524,1502,IBUPROFEN 100 MG/5 ML SUSP,ibuprofen 100_mg/5_ml suspension,Pharmacy,ONLINE,2016-09-19,susp,100_mg/5_ml,ibuprofen,,Pharmacy,0.81,Pharmacy,0.991558175813,Pharmacy,0.949305262908,Pharmacy,0.999028772357,Pharmacy,4,1,1,1,1,0.93747305277,susp,100_mg/5_ml,ibuprofen,
525,3569,MICU,medical_intensive_care_unit,Room and Board,RETROSPECTIVE,2016-07-12,micu,,,,Room and Board,0.75,Room and Board,0.570357200488,Room and Board,0.532018966754,Room and Board,0.806581853546,Room and Board,4,1,1,1,1,0.664739505197,micu,,,
526,2539,CAFFEINE CITRATED 60 MG/3 ML (20 MG/ML) ORAL SOLUTION,caffeine citrated 60_mg/3_ml 20_mg/ml oral solution,Pharmacy,RETROSPECTIVE,2016-07-12,citrated,oral,caffeine,solution,Pharmacy,0.9,Pharmacy,0.972934997581,Pharmacy,0.928336188481,Pharmacy,0.908384255064,Pharmacy,4,1,1,1,1,0.927413860282,oral,caffeine,solution,
527,6849,OSMOLALITY BLOOD OSMOLALITY SERUM,osmolality blood osmolality serum,Laboratory,ONLINE,2016-10-12,serum,osmolality,blood,,OR / Anesthesia / Recovery Room,0.68,Laboratory,0.95295576229,Laboratory,0.900569859652,Laboratory,0.994985268224,Laboratory,3,0,1,1,1,0.712127722541,serum,osmolality,blood,
528,453,GLYCERIN PEDIATRIC 1.2 G SUPP 10 EACH BOX,glycerin pediatric 1.2 g suppository 10 each box,Supply,ONLINE,2016-09-16,supp,glycerin,pediatric,,Supply,0.91,Supply,0.942062124436,Supply,0.721193330483,Supply,0.99009981064,Supply,4,1,1,1,1,0.89083881639,supp,glycerin,pediatric,
529,6897,SODIUM UR SODIUM URINE,sodium ur sodium urine,Laboratory,ONLINE,2016-10-12,ur,urine,sodium,,Laboratory,0.86,Laboratory,0.48915700445,Laboratory,0.620392445439,Laboratory,0.913951896738,Laboratory,4,1,1,1,1,0.720875336657,ur,ur,sodium,
530,940,MORPHINE 15 MG/ML SOLN 20 ML VIAL,morphine 15_mg/ml solution 20_ml vial,Pharmacy,ONLINE,2016-09-16,vial,morphine,soln,20_ml,Pharmacy,0.93,Pharmacy,0.978532931456,Pharmacy,0.952404551632,Pharmacy,0.999792681571,Pharmacy,4,1,1,1,1,0.965182541165,vial,morphine,soln,20_ml
531,5899,PROTEIN TOTAL UR (UP  RUP),protein total urine up rup,Laboratory,RETROSPECTIVE,2016-07-13,protein,total,urine,rup,Laboratory,0.85,Laboratory,0.870581468869,Laboratory,0.915952863172,Laboratory,0.997895954887,Laboratory,4,1,1,1,1,0.908607571732,protein,total,ur,rup
532,4921,OSTOMY ALLKARE PRO BAR,ostomy allkare pro bar,Supply,ONLINE,2016-08-24,ostomy,pro,bar,allkare,Supply,0.79,Supply,0.921850331531,Supply,0.854209763071,Supply,0.968296955401,Supply,4,1,1,1,1,0.883589262501,ostomy,pro,bar,allkare
533,6058,ALBUNIN 25% 100ML,albumin 25% 100_ml,Pharmacy,ONLINE,2016-08-29,albunin,100_ml,25%,,Pharmacy,0.78,Pharmacy,0.889494160281,Pharmacy,0.806336745859,Pharmacy,0.932608275519,Pharmacy,4,1,1,1,1,0.852109795415,100_ml,albumin,25%,
534,18,EQ PUMP  SYRINGE,equipment pump syringe,Capital Equipment,RETROSPECTIVE,2016-07-12,syringe,equipment,pump,,Capital Equipment,1.0,Capital Equipment,0.970410964695,Capital Equipment,0.886781629727,Capital Equipment,0.999705189816,Capital Equipment,4,1,1,1,1,0.964224446059,syringe,eq,pump,
535,4100,MIDAZOLAM 1 MG/ML SOLN 2 ML VIAL,midazolam 1_mg/ml solution 2_ml vial,Pharmacy,RETROSPECTIVE,2016-07-12,vial,2_ml,midazolam,,Pharmacy,0.91,Pharmacy,0.99492854829,Pharmacy,0.96981994434,Pharmacy,0.99951823646,Pharmacy,4,1,1,1,1,0.968566682272,vial,2_ml,midazolam,soln
536,4394,63721001 - FOLATE,folate,Laboratory,RETROSPECTIVE,2016-07-13,folate,,,,Laboratory,0.77,Laboratory,0.910787406602,Laboratory,0.782408098299,Laboratory,0.977433634253,Laboratory,4,1,1,1,1,0.860157284789,folate,,,
537,4657,INHALATION TRTMT SUB,inhalation treatment subsequent,Respiratory Therapy,RETROSPECTIVE,2016-07-13,trtmt,inhalation,sub,,Respiratory Therapy,0.87,Respiratory Therapy,0.978196551819,Respiratory Therapy,0.858721174118,Respiratory Therapy,0.999963861456,Respiratory Therapy,4,1,1,1,1,0.926720396848,subsequent,inhalation,treatment,
538,26,HB ALTERNATING SURFACE BED,alternating surface bed,Capital Equipment,RETROSPECTIVE,2016-07-12,alternating,bed,surface,,PT / OT / Speech Therapy,0.73,Supply,0.849753738972,Supply,0.751690543795,Supply,0.972135030128,Supply,3,0,1,1,1,0.643394828224,alternating,bed,surface,
539,4440,77058451 - PAD GRND 9FR ADLT DISPERSIVE,pad ground 9 french adult dispersive,Supply,RETROSPECTIVE,2016-07-13,adult,,,,Supply,0.65,Supply,0.867942449337,Supply,0.881846516207,Supply,0.994727129362,Supply,4,1,1,1,1,0.848629023727,pad,adlt,,
540,2494,PULSE OX SPOT CHECK EACH,pulse oximetry spot check each,Monitoring,RETROSPECTIVE,2016-07-12,oximetry,spot,check,pulse,Monitoring,0.77,Monitoring,0.904400818291,Monitoring,0.719036457663,Monitoring,0.992919520819,Monitoring,4,1,1,1,1,0.846589199193,ox,spot,check,pulse
541,4311,01855002 - RB 1MICU MEDICAL,room_and_board medical intestive care unit medical,Room and Board,RETROSPECTIVE,2016-07-13,medical,room_and_board,1micu,,Room and Board,0.79,Room and Board,0.918669376193,Room and Board,0.739832689627,Room and Board,0.995886012383,Room and Board,4,1,1,1,1,0.861097019551,medical,rb,unit,care
542,1957,BUDESONIDE 0.5 MG/2 ML NBSP 2 ML,budesonide 0.5_mg/2_ml nbsp 2_ml,Pharmacy,ONLINE,2016-09-16,budesonide,0.5_mg/2_ml,2_ml,nbsp,Pharmacy,0.87,Pharmacy,0.999127492886,Pharmacy,0.972038436079,Pharmacy,0.999979192222,Pharmacy,4,1,1,1,1,0.960286280297,budesonide,0.5_mg/2_ml,2_ml,nbsp
543,6307,FLUCONAZOLE 2 MG/ML PGBK 100 ML FLEX CONT,fluconazole 2_mg/ml pgbk 100_ml flex cont,Pharmacy,ONLINE,2016-09-16,100_ml,pgbk,continuous,flex,Pharmacy,0.98,Pharmacy,0.983515666796,Pharmacy,0.966763188542,Pharmacy,0.995900889806,Pharmacy,4,1,1,1,1,0.981544936286,fluconazole,pgbk,flex,100_ml
544,3807,INSULIN REGULAR HUMAN 100 UNIT/ML SOLN,insulin regular human 100_units/ml solution,Pharmacy,RETROSPECTIVE,2016-07-12,regular,insulin,human,soln,Pharmacy,0.89,Pharmacy,0.9702796743,Pharmacy,0.956655116352,Pharmacy,0.997266996032,Pharmacy,4,1,1,1,1,0.953550446671,regular,insulin,human,soln
545,3760,SUTURE 1 ETHIBOND X865H,suture 1 ethibond x865h,Supply,RETROSPECTIVE,2016-07-12,x865h,ethibond,suture,,Supply,0.77,Supply,0.788879192106,Supply,0.570496003738,Supply,0.879722129756,Supply,4,1,1,1,1,0.7522743314,x865h,ethibond,suture,
546,4326,12820632 - HEPARIN/1000UN (5000/ML)1ML VL,heparin/1000units 5000/ml 1_ml vial,Diluent / Flush / Irrigant,RETROSPECTIVE,2016-07-13,vial,5000/ml,1_ml,heparin/1000un,Pharmacy,0.73,Pharmacy,0.82369206178,Pharmacy,0.691016843696,Pharmacy,0.92598717304,Pharmacy,4,1,1,1,1,0.792674019629,vial,5000/ml,1_ml,heparin/1000units
547,6824,MORPHINE 10 MG/ML INJECTION SOLUTION,morphine 10 mg/ml injection solution,OR / Anesthesia / Recovery Room,ONLINE,2016-10-12,injection,morphine,solution,10_mg/ml,Pharmacy,0.83,Pharmacy,0.82604903597,Pharmacy,0.826011382134,Pharmacy,0.754215074057,Pharmacy,4,1,1,1,1,0.80906887304,ml,mg,morphine,injection
548,5902,PT EVAL VISIT,physical_therapy evaluation visit,PT / OT / Speech Therapy,RETROSPECTIVE,2016-07-13,visit,evaluation,physical_therapy,,PT / OT / Speech Therapy,0.94,PT / OT / Speech Therapy,0.934516067821,PT / OT / Speech Therapy,0.791085814982,PT / OT / Speech Therapy,0.998505674123,PT / OT / Speech Therapy,4,1,1,1,1,0.916026889232,visit,evaluation,pt,
549,1797,PM-D10W + NACL 0.225% + KCL 5MEQ INJ BAG 250ML,between_noon_and_midnight d10w and sodium_chloride 0.225% and potassuim_chloride 5_meq injection bag 250_ml,Pharmacy,ONLINE,2016-09-01,bag,inj,kcl,250_ml,Diluent / Flush / Irrigant,0.66,Diluent / Flush / Irrigant,0.895797793309,Diluent / Flush / Irrigant,0.856082136882,Diluent / Flush / Irrigant,0.971457070895,Diluent / Flush / Irrigant,4,1,1,1,1,0.845834250272,bag,inj,kcl,250_ml
550,906,MEASURE BLOOD OXYGEN LVL SNGL,measure blood oxygen level single,Monitoring,ONLINE,2016-09-16,sngl,blood,oxygen,lvl,Laboratory,0.71,Laboratory,0.610486268691,Laboratory,0.678766004928,Laboratory,0.625333929901,Laboratory,4,1,1,1,1,0.65614655088,sngl,blood,oxygen,lvl
551,1846,ALBUTEROL 90 MCG/PUFF HFAA 8.5 G CANISTER,albuterol 90 microgram/puff hfaa 8.5 gram canister,Pharmacy,ONLINE,2016-09-16,albuterol,microgram,,,Pharmacy,0.98,Pharmacy,0.881547736074,Pharmacy,0.843663585594,Pharmacy,0.922628199847,Pharmacy,4,1,1,1,1,0.906959880379,albuterol,microgram,gram,
552,293,SODIUM CHLORIDE 0.9% 0.9% SOLN,sodium chloride 0.9% 0.9% solution,Diluent / Flush / Irrigant,RETROSPECTIVE,2016-07-12,chloride,solution,sodium,,Diluent / Flush / Irrigant,0.95,Diluent / Flush / Irrigant,0.845808970313,Diluent / Flush / Irrigant,0.738364054562,Diluent / Flush / Irrigant,0.879141331419,Diluent / Flush / Irrigant,4,1,1,1,1,0.853328589073,chloride,soln,sodium,
