,DESC_ID,ORIG_DESC,NORM_DESC,CHRG_CLS,FLAG,CREATE_DT,FTR1,FTR2,FTR3,FTR4,Predicted_Class_Jaro,Prob_Jaro,Predicted_Class_Logistic_OvR,Prob_Logistic_OvR,Predicted_Class_DeepNN,Prob_DeepNN,Voted Output,Voting Algorithm,Sum Correct,Correct_Jaro,Correct_Logistic_OvR,Correct_DeepNN,Confidence Score,Feature 1,Feature 2,Feature 3,Feature 4
260,3611,63719001 - TSH,63719001 thyroid-stimulating_hormone,Laboratory,RETROSPECTIVE,13/07/2016,thyroid-stimulating_hormone,,,,Laboratory,0.77,Laboratory,0.835858979549,Laboratory,0.996818012409,Laboratory,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.867558997319,tsh,,,
261,4869,CHEST 1V CHEST 1V,chest one_view chest one_view,Radiology,ONLINE,16/09/2016,chest,1v,,,Radiology,0.79,Radiology,0.799980188648,Radiology,0.975111522315,Radiology,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.855030570321,chest,1v,,
262,2177,SET BEQ HIT 7050 ADVANCED 7.0,set beq hit 7050 advanced 7,Supply,RETROSPECTIVE,12/07/2016,set,,,,Nursing Services,0.64,Supply,0.882002923886,Supply,0.999590132802,Supply,"Logistic_OvR, DeepNN",2,0,1,1,0.627197685563,set,hit,advanced,beq
263,2361,ACETAMINOPHEN 325 MG TAB,acetaminophen 325_mg tablet,Pharmacy,RETROSPECTIVE,12/07/2016,325_mg,tab,acetaminophen,,Pharmacy,1.0,Pharmacy,0.966199891033,Pharmacy,0.998996641023,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.988398844019,325_mg,tab,acetaminophen,
264,919,CHLOROTHIAZIDE 25MG/ML (1ML) PO,chlorothiazide 25_mg/ml 1_ml by_mouth,Pharmacy,RETROSPECTIVE,12/07/2016,chlorothiazide,1_ml,po,25_mg/ml,Pharmacy,0.91,Pharmacy,0.949135593328,Pharmacy,0.718812741123,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.859316111484,chlorothiazide,1_ml,po,25_mg/ml
265,414,HC NITRIC OXIDE USE HOURLY,nitric oxide use hourly,Plan Benefit,RETROSPECTIVE,12/07/2016,hourly,oxide,use,nitric,Plan Benefit,0.94,Plan Benefit,0.842197945143,Plan Benefit,0.996979284712,Plan Benefit,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.926392409952,hourly,oxide,use,nitric
266,1730,HB DISTILLED WATER PO LIQD,distilled water by_mouth liquid,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,water,po,liquid,distilled,Diluent / Flush / Irrigant,0.7,Supply,0.472608970649,Supply,0.581333423469,Supply,"Logistic_OvR, DeepNN",2,0,1,1,0.351314131373,water,po,liqd,distilled
267,6145,WHO CUSTOM,who custom,Supply,ONLINE,16/09/2016,custom,,,,Laboratory,0.76,Supply,0.912897574269,Supply,0.998845346025,Supply,"Logistic_OvR, DeepNN",2,0,1,1,0.637247640098,custom,,,
268,85,D5W 100ML IVF,dextrose_5%_in_water 100_ml intravenous_fluid,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,100_ml,D5W,IVF,,Diluent / Flush / Irrigant,0.84,Diluent / Flush / Irrigant,0.781884852394,Diluent / Flush / Irrigant,0.999410172038,Diluent / Flush / Irrigant,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.873765008144,100_ml,d5w,ivf,
269,2796,70046000 - 046 DRUG SCREEN URINE,drug screen urine,Laboratory,RETROSPECTIVE,13/07/2016,screen,urine,drug,,Laboratory,0.75,Laboratory,0.912854015715,Laboratory,0.999106601344,Laboratory,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.887320205686,screen,urine,drug,
270,6024,SUSCEPTIBILITY MICRODILUTI,susceptibility microdilution,Laboratory,ONLINE,16/09/2016,susceptibility,microdiluti,,,Laboratory,0.77,Laboratory,0.889877216544,Laboratory,0.999876626711,Laboratory,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.886584614418,susceptibility,microdilution,,
271,4689,ALBUTEROL 90 MCG/PUFF HFAA 8 G CANISTER,albuterol 90 microgram/puff hfaa 8 gram canister,Pharmacy,ONLINE,16/09/2016,albuterol,microgram,,,Laboratory,0.7,Pharmacy,0.88052146598,Pharmacy,0.903266336737,Pharmacy,"Logistic_OvR, DeepNN",2,0,1,1,0.594595934239,albuterol,microgram,gram,
272,5266,HC COMPREHENSIVE METABOLIC,comprehensive metabolic,Laboratory,ONLINE,16/09/2016,comprehensive,metabolic,,,Laboratory,0.94,Laboratory,0.894740638828,Laboratory,0.998964309279,Laboratory,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.944568316036,comprehensive,metabolic,,
273,2579,SODIUM PHOSPHATE 3 MMOLE,sodium phosphate 3 mmole,Pharmacy,RETROSPECTIVE,12/07/2016,phosphate,mmole,sodium,,Pharmacy,0.85,Laboratory,0.488595361033,Laboratory,0.615966413735,Laboratory,"Logistic_OvR, DeepNN",2,0,1,1,0.368187258256,phosphate,mmole,sodium,
274,4194,PNEUMOCYSTIS FUNGAL STAIN,pneumocystis fungal stain,Laboratory,RETROSPECTIVE,13/07/2016,stain,fungal,pneumocystis,,Monitoring,0.73,Laboratory,0.970879279253,Laboratory,0.999975472965,Laboratory,"Logistic_OvR, DeepNN",2,0,1,1,0.656951584073,stain,fungal,pneumocystis,
275,952,FUROSEMIDE INJ 40MG 4ML,furosemide injection 40_mg 4_ml,Pharmacy,RETROSPECTIVE,12/07/2016,injection,furosemide,4_ml,40_mg,Pharmacy,0.85,Pharmacy,0.971243855326,Pharmacy,0.997968201312,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.939737352213,inj,furosemide,4_ml,40_mg
276,2060,LEVOTHYROXINE 50 MCG TABS,levothyroxine 50 microgram tablets,Pharmacy,RETROSPECTIVE,12/07/2016,tabs,mcg,levothyroxine,,Pharmacy,0.97,Pharmacy,0.969278331037,Pharmacy,0.99975653904,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.979678290026,tabs,mcg,levothyroxine,
277,207,NACL 0.9% 100ML MBP,sodium_chloride 0.9% 100_ml mini-bag_plus,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,0.90%,100_ml,mbp,NaCl,Diluent / Flush / Irrigant,0.94,Diluent / Flush / Irrigant,0.849613404045,Diluent / Flush / Irrigant,0.998939149865,Diluent / Flush / Irrigant,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.92951751797,0.9%,100_ml,mbp,nacl
278,356,25000522-DORNASE ALPHA 1 MG/ML SOLN 2.5 ML PLAS CONT,dornase alpha 1_mg/ml solution 2.5_ml plastic container,Plan Benefit,RETROSPECTIVE,12/07/2016,alpha,plastic,container,solution,Plan Benefit,0.84,Plan Benefit,0.866243378321,Plan Benefit,0.999817209664,Plan Benefit,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.902020195995,alpha,plastic,container,soln
279,2925,COMPATABILITY  IS,compatability is,Blood Products,RETROSPECTIVE,13/07/2016,compatability,,,,Laboratory,0.8,Laboratory,0.167765855032,Supply,0.293535366415,Laboratory,"Jaro, Logistic_OvR",2,1,1,0,0.322588618344,compatability,,,
280,4933,CUFF BP ADULT MED DISP,cuff blood_pressure adult medium disposable,Supply,ONLINE,16/09/2016,disp,med,cuff,adult,Supply,0.74,Supply,0.929937271135,Supply,0.999947747752,Supply,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.889961672962,disp,medium,cuff,adult
281,6122,US DPLR LIMIT ABD PELVIS S,ultrasound doppler limit abdomen pelvis s,Radiology,ONLINE,16/09/2016,us,abd,pelvis,,Radiology,0.85,Radiology,0.893372075052,Radiology,0.999885032743,Radiology,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.914419035932,us,doppler,abd,pelvis
282,4032,HEPATITIS B SURFACE AB,hepatitis b surface antibody,Laboratory,RETROSPECTIVE,13/07/2016,b,antibody,surface,hepatitis,Laboratory,0.9,Laboratory,0.927314629249,Laboratory,0.999956028,Laboratory,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.942423552416,b,antibody,surface,hepatitis
283,1179,H RT OXYGEN PER DAY,respiratory_therapy oxygen per day,Respiratory Therapy,RETROSPECTIVE,12/07/2016,RT,per,oxygen,day,Respiratory Therapy,0.93,Respiratory Therapy,0.858898671569,Respiratory Therapy,0.991959499546,Respiratory Therapy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.926952723705,rt,per,oxygen,day
284,1442,O2 SENSOR,oxygen sensor,Supply,RETROSPECTIVE,12/07/2016,sensor,oxygen,,,Supply,0.88,Supply,0.541408292922,Supply,0.993994719579,Supply,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.8051343375,sensor,o2,,
285,3256,HB 5%DEXTROSE/ NORMAL SALINE 1000,5%dextrose/normal saline 1000,Pharmacy,RETROSPECTIVE,13/07/2016,saline,5%dextrose/normal,,,Diluent / Flush / Irrigant,0.83,Diluent / Flush / Irrigant,0.870728187872,Diluent / Flush / Irrigant,0.999924635101,Diluent / Flush / Irrigant,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.900217607658,saline,5%dextrose/normal,,
286,5247,HC CAPILLARY GLUCOSE NOVA METER,capillary glucose nova meter,Monitoring,ONLINE,16/09/2016,capillary,meter,nova,glucose,Monitoring,0.81,Monitoring,0.941656253894,Monitoring,0.999997652189,Monitoring,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.917217968695,capillary,meter,nova,glucose
287,3369,RED CELLS LEUKODEPLETE,red cells leukodepleted,Blood Products,RETROSPECTIVE,13/07/2016,cells,leukodeplete,red,,Blood Products,0.73,Blood Products,0.501905109015,Blood Products,0.885582760893,Blood Products,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.705829289969,cells,leukodepleted,red,
288,2867,ANES ANALYS FASTING BLOOD,anesthesia analysis fasting blood,Laboratory,RETROSPECTIVE,13/07/2016,fasting,anesthesia,analysis,blood,Laboratory,0.87,Laboratory,0.846897286484,Laboratory,0.971238790847,Laboratory,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.89604535911,fasting,anesthesia,analysis,blood
289,2215,PRESSURE TRANSDUCER,pressure transducer,Supply,RETROSPECTIVE,12/07/2016,pressure,transducer,,,Supply,0.75,Supply,0.840759795243,Supply,0.999511761606,Supply,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.863423852283,pressure,transducer,,
290,5747,ORAQUICK ADV RAPI,oraquick advance rapid,Laboratory,ONLINE,16/09/2016,oraquick,rapi,adv,,Laboratory,0.65,PT / OT / Speech Therapy,0.559223660353,PT / OT / Speech Therapy,0.983422545112,PT / OT / Speech Therapy,"Logistic_OvR, DeepNN",2,0,1,1,0.514215401822,oraquick,rapid,advance,
291,4062,INTERVENTN BRUSHING/WASHING,intervention brushing/washing,Supply,RETROSPECTIVE,13/07/2016,brushing,washing,intervention,,Laboratory,0.71,Supply,0.720034780077,Supply,0.959335065054,Supply,"Logistic_OvR, DeepNN",2,0,1,1,0.559789948377,brushing,washing,intervention,
292,4041,HYDROMORPHONE 2 MG INJ,hydromorphone 2_mg injection,Pharmacy,RETROSPECTIVE,13/07/2016,hydromorphone,injection,2_mg,,Pharmacy,0.91,Pharmacy,0.958421341803,Pharmacy,0.999032345431,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.955817895745,hydromorphone,inj,2_mg,
293,5041,DISP: 50.000 ML; 5 %; USED NDC QTY: 1.000 PCK OF 50.000 ML VIAL ALBUMIN HUMAN 5 % IV SOLUTION ANE ALBUMIN 5 % BOLUS (50 ML),dispensed 50.000_ml 5% used ndc quantity 1 pack of 50.000_ml vial albumin human 5% intravenous solution ane albumin 5% bolus 50_ml,Pharmacy,ONLINE,16/09/2016,quantity,vial,ndc,disposable,Pharmacy,0.74,Pharmacy,0.966966426674,Pharmacy,0.999191835945,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.902052754207,used,vial,albumin,ndc
294,5503,HEPARIN 1000 UNIT/ML INJ 10ML,heparin 1000_units/ml injection 10_ml,Diluent / Flush / Irrigant,ONLINE,16/09/2016,heparin,1000_units/ml,inj,10_ml,Diluent / Flush / Irrigant,0.92,Pharmacy,0.537145130837,Diluent / Flush / Irrigant,0.987204881051,Diluent / Flush / Irrigant,"Jaro, DeepNN",2,1,0,1,0.63573496035,heparin,1000_units/ml,inj,10_ml
295,3185,SURG LEVEL IV 1ST HR,surgery level IV 1st hour,OR / Anesthesia / Recovery Room,RETROSPECTIVE,13/07/2016,surgical,1st,intravenous,hour,Laboratory,0.78,OR / Anesthesia / Recovery Room,0.720079855815,OR / Anesthesia / Recovery Room,0.999833467433,OR / Anesthesia / Recovery Room,"Logistic_OvR, DeepNN",2,0,1,1,0.573304441083,surgery,1st,hr,level
296,5430,HCHG BIPAP FIRST DAY HCHG BIPAP FIRST DAY,bipap first day bipap first day,Respiratory Therapy,ONLINE,16/09/2016,day,first,,,Respiratory Therapy,0.74,Respiratory Therapy,0.677681787676,Respiratory Therapy,0.658897996209,Respiratory Therapy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.692193261295,day,first,,
297,2964,DRSG GZE PETRO XERO 4INX3YD,dressing gauze petroleum xeroform 4_inches_x_3_yards,Supply,RETROSPECTIVE,13/07/2016,dressing,,,,Supply,0.86,Supply,0.949408685828,Supply,0.99995454736,Supply,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.936454411063,gauze,drsg,,
298,6138,VECURONIUM 1 MG/ML SOLR 1 EACH VIAL,vecuronium 1_mg/ml solution 1 each vial,Pharmacy,ONLINE,16/09/2016,vial,solution,vecuronium,1_mg/ml,Pharmacy,0.89,Pharmacy,0.948893670459,Pharmacy,0.717672785532,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.852188818664,vial,solution,vecuronium,1_mg/ml
299,4827,CAMERA COVER,camera cover,Supply,ONLINE,16/09/2016,camera,cover,,,Supply,0.72,Supply,0.76929408829,Supply,0.915930904492,Supply,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.801741664261,camera,cover,,
300,2224,HEPATITIS B VACCINE 5 MCG/0.5 ML SYRG,hepatitis b vaccine 5 mcg/0.5_ml syringe,Pharmacy,RETROSPECTIVE,12/07/2016,syrg,board,,,Pharmacy,0.72,Pharmacy,0.95184305013,Pharmacy,0.99946601018,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.890436353437,syrg,hepatitis,,
301,833,POC HEMATOCRIT,point_of_care hematocrit,Monitoring,RETROSPECTIVE,12/07/2016,hematocrit,POC,,,Monitoring,0.9,Monitoring,0.883056730778,Monitoring,0.996579549701,Monitoring,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.926545426827,hematocrit,poc,,
302,5376,HC SELF CARE HOME MGMNT OT,self care home management occupational_therapy,PT / OT / Speech Therapy,ONLINE,16/09/2016,home,self,ot,care,PT / OT / Speech Therapy,0.76,PT / OT / Speech Therapy,0.863032535481,PT / OT / Speech Therapy,0.999787586968,PT / OT / Speech Therapy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.87427337415,home,self,management,ot
303,4777,BLDE CLIPPER SNGL USE,blade clipper single use,Supply,ONLINE,16/09/2016,clipper,sngl,blade,use,Supply,0.75,Supply,0.881508442647,Supply,0.999110809722,Supply,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.876873084123,clipper,sngl,blade,use
304,2149,DEXTROSE 10% IN WATER (D10W) 10 % SOLP 250 ML BAG,dextrose 10% in water d10w 10% solution 250_ml bag,Pharmacy,RETROSPECTIVE,12/07/2016,water,250_ml,dextrose,solution,Pharmacy,0.81,Diluent / Flush / Irrigant,0.612043322211,Diluent / Flush / Irrigant,0.579985073173,Diluent / Flush / Irrigant,"Logistic_OvR, DeepNN",2,0,1,1,0.397342798461,water,250_ml,dextrose,solution
305,1274,VENIPUNCTURE FINGER/HEEL/EAR SHM,venipuncture finger/heel/ear shm,Nursing Services,RETROSPECTIVE,12/07/2016,venipuncture,shm,finger,heel,Nursing Services,0.8,Nursing Services,0.438192887818,Nursing Services,0.758662043128,Nursing Services,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.665618310315,venipuncture,,,
306,5146,FLUCONAZOLE 200MG/NS 100ML INJ,fluconazole 200_mg/normal_saline 100_ml injection,Pharmacy,ONLINE,16/09/2016,fluconazole,inj,200_mg/normal_saline,100_ml,Pharmacy,0.83,Pharmacy,0.65890051137,Diluent / Flush / Irrigant,0.955131364369,Pharmacy,"Jaro, Logistic_OvR",2,1,1,0,0.496300170457,fluconazole,inj,200_mg/normal_saline,100_ml
307,125,HB STERILE WATER FOR INJ 1L,sterile water for injection 1l,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,water,injection,sterile,1l,Diluent / Flush / Irrigant,0.91,Diluent / Flush / Irrigant,0.749812624794,Diluent / Flush / Irrigant,0.986888811806,Diluent / Flush / Irrigant,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.8822338122,water,inj,sterile,1l
308,4448,CC RM TIME LV2 EA ADD,cc room time level_2 each additional,OR / Anesthesia / Recovery Room,ONLINE,29/08/2016,additional,rm,time,,OR / Anesthesia / Recovery Room,0.85,Room and Board,0.423610729253,Room and Board,0.907428611438,Room and Board,"Logistic_OvR, DeepNN",2,0,1,1,0.44367978023,additional,rm,time,
309,5938,SET MICROPUNCTURE TRANSITIONLESS 10CM,set micropuncture transitionless 10cm,Supply,ONLINE,16/09/2016,set,transitionless,10cm,micropuncture,OR / Anesthesia / Recovery Room,0.72,Supply,0.949530723182,Supply,0.999979721299,Supply,"Logistic_OvR, DeepNN",2,0,1,1,0.649836814827,set,transitionless,10cm,micropuncture
310,2760,63972001 - FERRITIN,ferritin,Laboratory,RETROSPECTIVE,13/07/2016,ferritin,,,,Laboratory,0.72,Laboratory,0.894569036513,Laboratory,0.997557851445,Laboratory,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.870708962652,ferritin,,,
311,1546,TUBE SUCTION YANKAUER,tube suction yankauer,Supply,RETROSPECTIVE,12/07/2016,tube,yankauer,suction,,Supply,0.87,Supply,0.88252522532,Supply,0.999492086175,Supply,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.917339103832,tube,yankauer,suction,
312,801,I STAT HCT (PICU),i stat hematocrit pediatric_intensive_care_unit,Monitoring,RETROSPECTIVE,12/07/2016,stat,hematocrit,pediatric_intensive_care_unit,,Laboratory,0.89,Monitoring,0.808528324424,Monitoring,0.983191484483,Monitoring,"Logistic_OvR, DeepNN",2,0,1,1,0.597239936302,stat,hct,pediatric_intensive_care_unit,
313,41,HC PUMP IMED PC1,pump imed pc1,Capital Equipment,RETROSPECTIVE,12/07/2016,pump,pc1,imed,,Capital Equipment,0.71,Capital Equipment,0.749351041569,Capital Equipment,0.649607509208,Capital Equipment,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.702986183592,pump,pc1,imed,
314,5958,SODIUM BICARBONATE 650 MG TABS,sodium_bicarbonate 650_mg tablets,Pharmacy,ONLINE,16/09/2016,bicarbonate,tabs,650_mg,sodium,Pharmacy,0.83,Pharmacy,0.9353992188,Pharmacy,0.996704553522,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.920701257441,sodium_bicarbonate,tabs,650_mg,
315,3052,LIVER ACQUISITION CADAVERI,liver acquisition cadaveri,Implant,RETROSPECTIVE,13/07/2016,cadaveri,liver,acquisition,,Monitoring,0.7,Laboratory,0.921041048823,Laboratory,0.96348045264,Laboratory,"Logistic_OvR, DeepNN",2,0,1,1,0.628173833821,cadaveri,liver,acquisition,
316,3625,64982000 - RESPIRATORY VIRAL CULTURE,respiratory viral culture,Laboratory,RETROSPECTIVE,13/07/2016,viral,respiratory,culture,,Laboratory,0.82,Laboratory,0.925845165529,Laboratory,0.99998699454,Laboratory,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.91527738669,viral,respiratory,culture,
317,2260,LIPASE-PROTEASE-AMYLASE 20,lipase protease amylase 20,Pharmacy,RETROSPECTIVE,12/07/2016,amylase,protease,lipase,,Pharmacy,0.87,Laboratory,0.671073182137,Pharmacy,0.56949867158,Pharmacy,"Jaro, DeepNN",2,1,0,1,0.479832890527,amylase,protease,lipase,
318,759,HB OXIMETRY,oximetry,Monitoring,RETROSPECTIVE,12/07/2016,oximetry,,,,Monitoring,0.93,Monitoring,0.826643297535,Monitoring,0.995070026544,Monitoring,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.917237774693,oximetry,,,
319,3012,HEPATIC FUNCTION PAN,hepatic function panel,Laboratory,RETROSPECTIVE,13/07/2016,function,pan,hepatic,,Laboratory,0.97,Laboratory,0.96170830829,Laboratory,0.999975370771,Laboratory,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.97722789302,function,panel,hepatic,
320,1627,GLUCOSE BLOOD TEST - EYER ,glucose blood test eyer,Laboratory,RETROSPECTIVE,12/07/2016,test,eyer,blood,glucose,Laboratory,0.93,Laboratory,0.610334428208,Laboratory,0.96441700692,Laboratory,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.834917145043,test,eyer,blood,glucose
321,593,HCHG CIBA HEMOGLOBIN,ciba hemoglobin,Laboratory,RETROSPECTIVE,12/07/2016,hemoglobin,ceiba,,,Laboratory,0.81,Laboratory,0.827698332973,Laboratory,0.985938885007,Laboratory,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.874545739327,hemoglobin,ciba,,
322,5156,FORMULA: ENFAMIL PREMATURE,formula enfamil premature,Supply,ONLINE,16/09/2016,formula,premature,enfamil,,Nursing Services,0.73,Laboratory,0.858158045529,Laboratory,0.535253841968,Laboratory,"Logistic_OvR, DeepNN",2,0,1,1,0.464470629166,formula,premature,enfamil,
323,5389,HC SODIUM SERUM/PLASMA/WHOLE BLD,sodium serum/plasma/whole blood,Laboratory,ONLINE,16/09/2016,whole,bld,plasma,serum,Laboratory,0.95,Laboratory,0.936127947454,Laboratory,0.999877521728,Laboratory,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.962001823061,whole,bld,plasma,serum
324,3812,CAUTERY PENCIL VALLEYLAB E,cautery pencil valleylab e,Supply,RETROSPECTIVE,13/07/2016,pencil,valleylab,cautery,e,PT / OT / Speech Therapy,0.71,Supply,0.916787924038,Supply,0.998746669789,Supply,"Logistic_OvR, DeepNN",2,0,1,1,0.638511531276,pencil,valleylab,cautery,e
325,3140,RBC LEUKOCYTES REDUCED EA UNIT,red_blood_cell leukocytes reduced each unit,Blood Products,RETROSPECTIVE,13/07/2016,red_blood_cell,unit,reduced,leukocytes,Blood Products,0.92,Blood Products,0.653011468783,Blood Products,0.995999926088,Blood Products,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.856337131624,rbc,unit,reduced,leukocytes
326,3064,MIDAZOL HCL 1MG INJ,midazolam hydrochloride 1_mg injection,Pharmacy,RETROSPECTIVE,13/07/2016,1_mg,injection,midazolam,hcl,Pharmacy,0.92,Pharmacy,0.969624825781,Pharmacy,0.999598970487,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.963074598756,1_mg,inj,midazolam,hydrochloride
327,1308,CATHETER ASP NASOTR,catheter aspirator nasotracheal,Supply,RETROSPECTIVE,12/07/2016,aspirator,catheter,nasotracheal,,Supply,0.78,Supply,0.938331364845,Supply,0.999976017137,Supply,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.90610246066,asp,catheter,nasotr,
328,2823,86452000 - OT MISSED TREATMENT LIM TIME,occupational_therapy missed treatment limited time,PT / OT / Speech Therapy,RETROSPECTIVE,13/07/2016,occupational_therapy,treatment,time,,PT / OT / Speech Therapy,0.96,PT / OT / Speech Therapy,0.757071001128,PT / OT / Speech Therapy,0.999648139083,PT / OT / Speech Therapy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.905573046737,limited,ot,treatment,time
329,1654,TEST BLOOD GLUCOSE,test blood glucose,Monitoring,RETROSPECTIVE,12/07/2016,test,blood,glucose,,Laboratory,0.83,Laboratory,0.610334432922,Laboratory,0.964417010565,Laboratory,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.801583814496,test,blood,glucose,
330,3243,C-ARM PAIN MANAGEMENT,C-arm pain management,PT / OT / Speech Therapy,RETROSPECTIVE,13/07/2016,management,pain,arm,,OR / Anesthesia / Recovery Room,0.74,PT / OT / Speech Therapy,0.380405559904,PT / OT / Speech Therapy,0.822883813326,PT / OT / Speech Therapy,"Logistic_OvR, DeepNN",2,0,1,1,0.401096457744,management,pain,c-arm,
331,1872,K - DUR 20MEQ TABLET,potassium dur 20_meq tablet,Pharmacy,RETROSPECTIVE,12/07/2016,k,20meq,dur,tablet,Laboratory,0.67,Pharmacy,0.953124922188,Pharmacy,0.999612831013,Pharmacy,"Logistic_OvR, DeepNN",2,0,1,1,0.6509125844,k,tablet,dur,20_meq
332,2383,FUROSEMIDE 80 MG TABS,furosemide 80_mg tablets,Pharmacy,RETROSPECTIVE,12/07/2016,80_mg,furosemide,tabs,,Pharmacy,0.96,Pharmacy,0.945483366829,Pharmacy,0.997804151111,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.96776250598,80_mg,furosemide,tabs,
333,1997,LOMOTIL 2.5-0.025MG TABLET,lomotil 2.5 0.025_mg tablet,Pharmacy,RETROSPECTIVE,12/07/2016,lomotil,0.025_mg,tablet,2.5,Pharmacy,0.75,Pharmacy,0.940520517877,Pharmacy,0.993069808833,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.894530108903,lomotil,0.025_mg,tablet,2.5
334,5072,DRUG SCRN CHEW A,drug screen chew a,Pharmacy,ONLINE,16/09/2016,chew,screen,drug,,Laboratory,0.78,Pharmacy,0.441276785398,Supply,0.852619225141,Supply,DeepNN,1,0,0,1,0.28420640838,chew,screen,drug,
335,4138,MORPH SULF 10MG-2MG CARPUJECT,morph sulfate 10_mg 2_mg carpuject,Pharmacy,RETROSPECTIVE,13/07/2016,2_mg,sulfate,10_mg,,Pharmacy,0.74,Pharmacy,0.96087144187,Pharmacy,0.999833548068,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.900234996646,2_mg,sulfate,10_mg,
336,4295,TRAMADOL 50 MG TAB,tramadol 50_mg tablet,Pharmacy,RETROSPECTIVE,13/07/2016,50_mg,tablet,tramadol,,Pharmacy,0.82,Pharmacy,0.954645689467,Pharmacy,0.998834994022,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.924493561163,50_mg,tab,tramadol,
337,3395,03666001 - RB 4 WEST STEP DOWN ICU,room_and_board 4 west step down intensive_care_unit,Room and Board,RETROSPECTIVE,13/07/2016,west,step,intensive_care_unit,room_and_board,Room and Board,0.85,Room and Board,0.835166480002,Room and Board,0.999934517693,Room and Board,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.895033665898,west,step,icu,rb
