Unnamed: 0,DESC_ID,ORIG_DESC,NORM_DESC,CHRG_CLS,FLAG,CREATE_DT,FTR1,FTR2,FTR3,FTR4,Predicted_Class_Jaro,Prob_Jaro,Predicted_Class_Logistic_OvR,Prob_Logistic_OvR,Predicted_Class_DeepNN,Prob_DeepNN,Voted Output,Voting Algorithm,Sum Correct,Correct_Jaro,Correct_Logistic_OvR,Correct_DeepNN,Confidence Score,Feature 1,Feature 2,Feature 3,Feature 4,Match,kind of voting
244,447,NITRIC OXIDE GAS-EACH HOUR,nitric oxide gas each hour,Plan Benefit,RETROSPECTIVE,12/07/2016,oxide,gas,hour,nitric,Plan Benefit,0.94,Plan Benefit,0.90484497812,Plan Benefit,0.999996593438,Plan Benefit,"Jaro, Logistic, DeepNN",3,1,1,1,0.948280523853,oxide,gas,hour,nitric,1,all agree
245,1789,BUPROPION 75 MG TAB,bupropion 75_mg tablet,Pharmacy,RETROSPECTIVE,12/07/2016,75_mg,tab,bupropion,,Pharmacy,0.88,Pharmacy,0.932571235206,Pharmacy,0.99991060933,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.937493948179,75_mg,tab,bupropion,,1,all agree
246,5713,NUTRITION CONSULT PER 15 M,nutrition consult per 15_minutes,Education / Training,ONLINE,16/09/2016,nutrition,minutes,per,consult,PT / OT / Speech Therapy,0.97,PT / OT / Speech Therapy,0.525927491014,Other,0.349018572439,PT / OT / Speech Therapy,"Jaro, Logistic",2,1,1,0,0.498642497005,nutrition,15_minutes,per,consult,0,deepnn disagree
247,5136,FETAL NON STRESS TEST,fetal non stress test,Monitoring,ONLINE,16/09/2016,test,non,stress,fetal,Respiratory Therapy,0.74,Laboratory,0.880346546354,Laboratory,0.999858308573,Laboratory,"Logistic, DeepNN",2,0,1,1,0.626734951642,test,non,stress,fetal,0,jaro disagree
248,3897,FERROUS SULFATE 325 MG (65 MG IRON) TABLET,ferrous sulfate 325_mg 65_mg iron tablet,Pharmacy,RETROSPECTIVE,13/07/2016,325_mg,tablet,ferrous,iron,Pharmacy,0.87,Pharmacy,0.969913086792,Pharmacy,0.999996743598,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.94663661013,325_mg,tablet,ferrous,iron,1,all agree
249,6085,TRIGLYCERIDES,triglycerides,Laboratory,ONLINE,16/09/2016,triglycerides,,,,Laboratory,0.97,Laboratory,0.692745933219,Laboratory,0.72744518546,Laboratory,"Jaro, Logistic, DeepNN",3,1,1,1,0.796730372893,triglycerides,,,,1,all agree
250,3524,14668212 - PROPOFOL PER 10MG/ 5ML SYR INJ,propofol per 10_mg/5_ml syringe injection,Pharmacy,RETROSPECTIVE,13/07/2016,syringe,injection,propofol,per,Pharmacy,0.78,Pharmacy,0.96273277871,Pharmacy,0.999957457279,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.914230078663,syr,inj,propofol,per,1,all agree
251,4097,LIDOCAINE 1% 20 ML INJ,lidocaine 1% 20_ml injection,Pharmacy,RETROSPECTIVE,13/07/2016,injection,1%,lidocaine,20_ml,Pharmacy,0.9,Pharmacy,0.880204982429,Pharmacy,0.994020771027,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.924741917819,inj,1%,lidocaine,20_ml,1,all agree
252,64,PUMP IV BRAIN,pump intravenous brain,Capital Equipment,RETROSPECTIVE,12/07/2016,brain,pump,intravenous,,Capital Equipment,0.83,Capital Equipment,0.76708656872,Capital Equipment,0.990638825302,Capital Equipment,"Jaro, Logistic, DeepNN",3,1,1,1,0.862575131341,brain,pump,iv,,1,all agree
253,482,SILDENAFIL 2.5 MG/ML SU,sildenafil 2.5_mg/ml supply,Plan Benefit,RETROSPECTIVE,12/07/2016,supply,sildenafil,2.5mg/ml,,Plan Benefit,0.97,Plan Benefit,0.943254822502,Plan Benefit,0.999854342705,Plan Benefit,"Jaro, Logistic, DeepNN",3,1,1,1,0.971036388402,supply,sildenafil,2.5_mg/ml,,1,all agree
254,2209,ALBUTEROL 90 MCG/ACTUATION,albuterol 90 microgram/actuation,Pharmacy,RETROSPECTIVE,12/07/2016,albuterol,microgram,actuation,,Pharmacy,0.72,Pharmacy,0.941391544643,Pharmacy,0.999980530655,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.887124025099,albuterol,microgram,actuation,,1,all agree
255,6208,DEXTROSE 5% AND 0.9% NACL,dextrose_5% and 0.9% sodium_chloride,Pharmacy,ONLINE,19/09/2016,dextrose,nacl,,,Pharmacy,0.97,Diluent / Flush / Irrigant,0.667356542372,Diluent / Flush / Irrigant,0.795752302707,Diluent / Flush / Irrigant,"Logistic, DeepNN",2,0,1,1,0.48770294836,0.9%,dextrose_5%,nacl,,0,jaro disagree
256,3837,CLOPIDOGREL 75 MG TABLET,clopidogrel 75_mg tablet,Pharmacy,RETROSPECTIVE,13/07/2016,75_mg,clopidogrel,tablet,,Pharmacy,0.76,Pharmacy,0.954116224056,Pharmacy,0.999982486674,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.904699570243,75_mg,clopidogrel,tablet,,1,all agree
257,1039,PREDNISONE 5MG-20MG TAB,prednisone 5_mg 20_mg tablet,Pharmacy,RETROSPECTIVE,12/07/2016,20_mg,5_mg,prednisone,tablet,Pharmacy,0.93,Pharmacy,0.940341596035,Pharmacy,0.999926905387,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.956756167141,20_mg,5_mg,prednisone,tab,1,all agree
258,788,HC POTASSIUM  POC,potassium point_of_care,Monitoring,RETROSPECTIVE,12/07/2016,potassium,POC,,,Monitoring,0.95,Monitoring,0.852909403474,Monitoring,0.88307350682,Monitoring,"Jaro, Logistic, DeepNN",3,1,1,1,0.895327636765,potassium,poc,,,1,all agree
259,2849,ABG W 02 SAT (ABGCOX),arterial_blood_gas with oxygen saturation abgcoximetry,Laboratory,RETROSPECTIVE,13/07/2016,abgcox,saturation,arterial_blood_gas,,Monitoring,0.68,Monitoring,0.632677860719,Monitoring,0.991986919953,Monitoring,"Jaro, Logistic, DeepNN",3,1,1,1,0.768221593558,abgcoximetry,sat,abg,oxygen,0,all agree
260,6058,TOTAL PROTEIN SERUM,total protein serum,Laboratory,ONLINE,16/09/2016,protein,total,serum,,Laboratory,0.83,Laboratory,0.962932795743,Laboratory,0.999997783653,Laboratory,"Jaro, Logistic, DeepNN",3,1,1,1,0.930976859799,protein,total,serum,,1,all agree
261,5986,SOL INHAL SEVOFLURANE 250ML,solution inhalation sevoflurane 250_ml,Pharmacy,ONLINE,16/09/2016,250_ml,sevoflurane,sol,inhal,Diluent / Flush / Irrigant,0.78,Pharmacy,0.476483749227,Diluent / flush / Irrigant,0.634294446989,Diluent / Flush / Irrigant,Jaro,1,1,0,0,0.26,250_ml,sevoflurane,sol,inhal,0,all disagree
262,3881,EPINEPHRINE 1:1 000 1 MG (,epinephrine 1 1 0 1_mg,Pharmacy,RETROSPECTIVE,13/07/2016,1_mg,epinephrine,,,Pharmacy,0.93,Pharmacy,0.940869660737,Pharmacy,0.999839894428,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.956903185055,1_mg,epinephrine,,,1,all agree
263,2844,89319002 - SWALLOW D/C 1-20%,swallow discharge 1-20%,PT / OT / Speech Therapy,RETROSPECTIVE,13/07/2016,20%,swallow,discontinue,,PT / OT / Speech Therapy,0.87,Supply,0.377368371698,PT / OT / Speech Therapy,0.80939472534,PT / OT / Speech Therapy,"Jaro, DeepNN",2,1,0,1,0.55979824178,1-20%,discharge,swallow,,1,logistic disagree
264,4624,HB TIME ANES-CMPLX EACH AD,time anesthesia complex each additional,OR / Anesthesia / Recovery Room,ONLINE,01/09/2016,cmplx,anesthesia,ad,time,Capital Equipment,0.73,OR / Anesthesia / Recovery Room,0.814377762797,OR / Anesthesia / Recovery Room,0.999993991568,OR / Anesthesia / Recovery Room,"Logistic, DeepNN",2,0,1,1,0.604790584788,ad,complex,anesthesia,time,1,jaro disagree
265,6063,TRACH CARE KIT,tracheostomy care kit,Supply,ONLINE,16/09/2016,trach,kit,care,,Respiratory Therapy,0.85,Supply,0.865477971893,Supply,0.99967246605,Supply,"Logistic, DeepNN",2,0,1,1,0.621716812648,trach,kit,care,,1,jaro disagree
266,5693,NACL 0.9% INJ 50 ML,sodium_chloride 0.9% injection 50_ml,Diluent / Flush / Irrigant,ONLINE,16/09/2016,0.90%,50_ml,inj,nacl,Diluent / Flush / Irrigant,0.98,Diluent / Flush / Irrigant,0.611091080411,Diluent / Flush / Irrigant,0.949263507368,Diluent / Flush / Irrigant,"Jaro, Logistic, DeepNN",3,1,1,1,0.846784862593,0.9%,50_ml,inj,nacl,1,all agree
267,4182,PERIDEX ORAL RINSE 15ML,peridex oral rinse 15_ml,Pharmacy,RETROSPECTIVE,13/07/2016,peridex,oral,rinse,15_ml,Pharmacy,0.74,Pharmacy,0.554934273931,Pharmacy,0.730810461703,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.675248245212,peridex,oral,rinse,15_ml,1,all agree
268,4270,STERILE WATER 20ML,sterile water 20_ml,Diluent / Flush / Irrigant,RETROSPECTIVE,13/07/2016,water,sterile,20_ml,,Diluent / Flush / Irrigant,0.92,Diluent / Flush / Irrigant,0.722598534374,Diluent / Flush / Irrigant,0.995207422803,Diluent / Flush / Irrigant,"Jaro, Logistic, DeepNN",3,1,1,1,0.879268652393,water,sterile,20_ml,,1,all agree
269,2650,HC CK MB,creatinine_kinase mb,Laboratory,RETROSPECTIVE,12/07/2016,cack,mb, ,,Laboratory,0.82,Laboratory,0.806594846002,Laboratory,0.99786321361,Laboratory,"Jaro, Logistic, DeepNN",3,1,1,1,0.874819353204,ck,mb,,,1,all agree
270,4776,BLD# RETICULOCYTE MNL,blood reticulocyte manual,Laboratory,ONLINE,16/09/2016,reticulocyte,mnl,blood,,Laboratory,0.72,Laboratory,0.792898870303,Laboratory,0.959529163436,Laboratory,"Jaro, Logistic, DeepNN",3,1,1,1,0.824142677913,reticulocyte,manual,blood,,1,all agree
271,1600,SWABSTICK  NO-STING,swabstick nitric_oxide sting,Supply,RETROSPECTIVE,12/07/2016,swabstick,sting,nitric_oxide,,Supply,0.71,Laboratory,0.449774694822,Pharmacy,0.697171252857,Supply,Jaro,1,1,0,0,0.236666666667,swabstick,sting,nitric_oxide,,1,all disagree
272,4446,CBC NO DIFFERENTIAL,complete_blood_count no differential,Laboratory,ONLINE,29/08/2016,cbc,differential,no,,Laboratory,0.84,Laboratory,0.945956069822,Laboratory,0.999998866993,Laboratory,"Jaro, Logistic, DeepNN",3,1,1,1,0.928651645605,cbc,differential,,,1,all agree
273,2579,SODIUM PHOSPHATE 3 MMOLE,sodium phosphate 3 mmole,Pharmacy,RETROSPECTIVE,12/07/2016,phosphate,mmole,sodium,,Pharmacy,0.85,Laboratory,0.486643281711,Pharmacy,0.717911528859,Pharmacy,"Jaro, DeepNN",2,1,0,1,0.522637176286,phosphate,mmole,sodium,,1,logistic disagree
274,1770,CULTURE URINE COL COUNT,culture urine coil count,Laboratory,RETROSPECTIVE,12/07/2016,count,culture,urine,chol,Laboratory,0.87,Laboratory,0.984947057222,Laboratory,0.999996698024,Laboratory,"Jaro, Logistic, DeepNN",3,1,1,1,0.951647918415,count,culture,urine,coil,1,all agree
275,1879,INTUBATION ENDO EMERG,intubation endo emergency,Respiratory Therapy,RETROSPECTIVE,12/07/2016,intubation,emergent,endo,,Respiratory Therapy,0.84,Supply,0.484168194014,Supply,0.62253202188,Supply,"Logistic, DeepNN",2,0,1,1,0.368900071965,intubation,emergency,endo,,0,jaro disagree
276,1206,ICU PHLEBOTOMY,intensive_care_unit phlebotomy,Nursing Services,RETROSPECTIVE,12/07/2016,ICU,phlebotomy,,,Nursing Services,0.8,Room and Board,0.552829346026,Laboratory,0.482389644598,Nursing Services,Jaro,1,1,0,0,0.266666666667,icu,phlebotomy,,,1,all disagree
277,180,HEPARIN LOCK FLUSH 10 UNIT/ML SOLN 1 ML SYRINGE,heparin lock flush 10_units/ml solution 1_ml syringe,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,heparin,lock,solution,1_ml,Diluent / Flush / Irrigant,0.97,Diluent / Flush / Irrigant,0.960609426676,Diluent / Flush / Irrigant,0.99967717781,Diluent / Flush / Irrigant,"Jaro, Logistic, DeepNN",3,1,1,1,0.976762201496,heparin,lock,soln,1_ml,1,all agree
278,356,25000522-DORNASE ALPHA 1 MG/ML SOLN 2.5 ML PLAS CONT,dornase alpha 1_mg/ml solution 2.5_ml plastic container,Plan Benefit,RETROSPECTIVE,12/07/2016,alpha,plastic,container,solution,Plan Benefit,0.84,Plan Benefit,0.858784309715,Plan Benefit,0.997570977008,Plan Benefit,"Jaro, Logistic, DeepNN",3,1,1,1,0.898785095574,alpha,plastic,container,soln,1,all agree
279,2925,COMPATABILITY  IS,compatability is,Blood Products,RETROSPECTIVE,13/07/2016,compatability,,,,Laboratory,0.8,Laboratory,0.163160097645,Laboratory,0.39728729216,Laboratory,"Jaro, Logistic, DeepNN",3,1,1,1,0.453482463268,compatability,,,,0,all agree
280,4933,CUFF BP ADULT MED DISP,cuff blood_pressure adult medium disposable,Supply,ONLINE,16/09/2016,disp,med,cuff,adult,Supply,0.74,Supply,0.929365642374,Supply,0.999178019356,Supply,"Jaro, Logistic, DeepNN",3,1,1,1,0.88951455391,disp,medium,cuff,adult,1,all agree
281,1233,OXYGEN SUBSEQUENT HO,oxygen subsequent hospital,Respiratory Therapy,RETROSPECTIVE,12/07/2016,subsequent,hospital,oxygen,,Respiratory Therapy,0.78,Respiratory Therapy,0.862847115491,Respiratory Therapy,0.99770085001,Respiratory Therapy,"Jaro, Logistic, DeepNN",3,1,1,1,0.880182655167,subsequent,ho,oxygen,,1,all agree
282,2895,C - REACTIVE PROTEIN,c-reactive protein,Laboratory,RETROSPECTIVE,13/07/2016,reactive,protein,,,Laboratory,0.98,Laboratory,0.920774768125,Laboratory,0.998754674901,Laboratory,"Jaro, Logistic, DeepNN",3,1,1,1,0.966509814342,protein,c-reactive,,,1,all agree
283,3213,TOWEL BLU 6PK REGARD 236353 - CSC,towel blue 6 pack regard 236353 central_supply service,Supply,RETROSPECTIVE,13/07/2016,blu,regard,towel,csc,Cardiology,0.71,Supply,0.820968549734,Supply,0.956702964058,Supply,"Logistic, DeepNN",2,0,1,1,0.592557171264,central_supply,service,pack,,1,jaro disagree
284,1442,O2 SENSOR,oxygen sensor,Supply,RETROSPECTIVE,12/07/2016,sensor,oxygen,,,Supply,0.88,Supply,0.534179323368,Supply,0.993939467597,Supply,"Jaro, Logistic, DeepNN",3,1,1,1,0.802706263655,sensor,o2,,,1,all agree
285,3256,HB 5%DEXTROSE/ NORMAL SALINE 1000,5%dextrose/normal saline 1000,Pharmacy,RETROSPECTIVE,13/07/2016,saline,5%dextrose/normal,,,Diluent / Flush / Irrigant,0.83,Diluent / Flush / Irrigant,0.873613804608,Diluent / Flush / Irrigant,0.994927103786,Diluent / Flush / Irrigant,"Jaro, Logistic, DeepNN",3,1,1,1,0.899513636131,saline,5%dextrose/normal,,,0,all agree
286,5247,HC CAPILLARY GLUCOSE NOVA METER,capillary glucose nova meter,Monitoring,ONLINE,16/09/2016,capillary,meter,nova,glucose,Monitoring,0.81,Monitoring,0.890355185444,Monitoring,0.999847833959,Monitoring,"Jaro, Logistic, DeepNN",3,1,1,1,0.900067673134,capillary,meter,nova,glucose,1,all agree
287,3369,RED CELLS LEUKODEPLETE,red cells leukodepleted,Blood Products,RETROSPECTIVE,13/07/2016,cells,leukodeplete,red,,Blood Products,0.73,Blood Products,0.4993139063,Blood Products,0.945659014726,Blood Products,"Jaro, Logistic, DeepNN",3,1,1,1,0.724990973675,cells,leukodepleted,red,,1,all agree
288,1698,HIV1 AG WITH HIV1 & HIV2 A,hiv1 ag with hiv1 & hiv2 a,Laboratory,RETROSPECTIVE,12/07/2016,hiv2,hiv1,ag,,Laboratory,0.62,Laboratory,0.809150718996,Laboratory,0.901224845198,Laboratory,"Jaro, Logistic, DeepNN",3,1,1,1,0.776791854731,hiv2,hiv1,ag,&,1,all agree
289,2215,PRESSURE TRANSDUCER,pressure transducer,Supply,RETROSPECTIVE,12/07/2016,pressure,transducer,,,Supply,0.75,Supply,0.836653874512,Supply,0.997230261698,Supply,"Jaro, Logistic, DeepNN",3,1,1,1,0.86129471207,pressure,transducer,,,1,all agree
290,2930,CROSSMATCH IMMEDIATE SPIN,crossmatch immediate spin,Laboratory,RETROSPECTIVE,13/07/2016,crossmatch,spin,immediate,,Laboratory,0.79,Laboratory,0.35684500556,PT / OT / Speech Therapy,0.582591775463,Laboratory,"Jaro, Logistic",2,1,1,0,0.38228166852,crossmatch,spin,immediate,,1,deepnn disagree
291,5378,HC SELF-CARE D/C STATUS,self care discontinue status,PT / OT / Speech Therapy,ONLINE,16/09/2016,status,self,d/c,care,PT / OT / Speech Therapy,0.86,PT / OT / Speech Therapy,0.614043261224,PT / OT / Speech Therapy,0.887221317111,PT / OT / Speech Therapy,"Jaro, Logistic, DeepNN",3,1,1,1,0.787088192778,status,self,d/c,care,1,all agree
292,4041,HYDROMORPHONE 2 MG INJ,hydromorphone 2_mg injection,Pharmacy,RETROSPECTIVE,13/07/2016,hydromorphone,injection,2_mg,,Pharmacy,0.91,Pharmacy,0.955074933713,Pharmacy,0.999931514362,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.955002149358,hydromorphone,inj,2_mg,,1,all agree
293,919,CHLOROTHIAZIDE 25MG/ML (1ML) PO,chlorothiazide 25_mg/ml 1_ml by_mouth,Pharmacy,RETROSPECTIVE,12/07/2016,chlorothiazide,1_ml,po,25_mg/ml,Pharmacy,0.91,Pharmacy,0.945760197784,Pharmacy,0.99948666789,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.951748955225,chlorothiazide,1_ml,po,25_mg/ml,1,all agree
294,306,SODIUM CHLORIDE 0.9% 50ML BAG,sodium chloride 0.9% 50_ml bag,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,50_ml,bag,chloride,sodium,Diluent / Flush / Irrigant,0.96,Diluent / Flush / Irrigant,0.863875967209,Diluent / Flush / Irrigant,0.999556960666,Diluent / Flush / Irrigant,"Jaro, Logistic, DeepNN",3,1,1,1,0.941144309292,50_ml,bag,chloride,sodium,1,all agree
295,5209,H CONDITIONER SKIN ALOE VESTA 4 OZ,conditioner skin aloe vesta 4 ounce,Supply,ONLINE,16/09/2016,oz,skin,,,Supply,0.93,Supply,0.920500226638,Supply,0.997594348383,Supply,"Jaro, Logistic, DeepNN",3,1,1,1,0.94936485834,oz,skin,,,1,all agree
296,409,HB SILDENAFIL 2.5 MG/ML ORAL SUSP,sildenafil 2.5_mg/ml oral suspension,Plan Benefit,RETROSPECTIVE,12/07/2016,suspension,oral,sildenafil,2.5mg/ml,Plan Benefit,0.99,Plan Benefit,0.953738995384,Plan Benefit,0.999804590073,Plan Benefit,"Jaro, Logistic, DeepNN",3,1,1,1,0.981181195152,susp,oral,sildenafil,2.5_mg/ml,1,all agree
297,2793,69892001 - VANCOMYCIN,vancomycin,Pharmacy,RETROSPECTIVE,13/07/2016,vancomycin,,,,Laboratory,0.85,Pharmacy,0.636740339262,Pharmacy,0.913121828644,Pharmacy,"Logistic, DeepNN",2,0,1,1,0.516620722635,vancomycin,,,,1,jaro disagree
298,6138,VECURONIUM 1 MG/ML SOLR 1 EACH VIAL,vecuronium 1_mg/ml solution 1 each vial,Pharmacy,ONLINE,16/09/2016,vial,solution,vecuronium,1_mg/ml,Pharmacy,0.89,Pharmacy,0.944713124465,Pharmacy,0.997928031115,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.944213718527,vial,solution,vecuronium,1_mg/ml,1,all agree
299,5586,KIT SUTRE REMOVL DSP,kit suture removal disposable,Supply,ONLINE,16/09/2016,removal,suture,dsp,kit,Diluent / Flush / Irrigant,0.71,Supply,0.959360466133,Supply,0.9999881154,Supply,"Logistic, DeepNN",2,0,1,1,0.653116193844,disposable,removal,suture,kit,1,jaro disagree
300,952,FUROSEMIDE INJ 40MG 4ML,furosemide injection 40_mg 4_ml,Pharmacy,RETROSPECTIVE,12/07/2016,injection,furosemide,4_ml,40_mg,Pharmacy,0.85,Pharmacy,0.968033461148,Pharmacy,0.999887098748,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.939306853299,inj,furosemide,4_ml,40_mg,1,all agree
301,3451,12590212 - FUROSEMIDE  UP TO 20 MG  INJ,furosemide up to 20_mg injection,Pharmacy,RETROSPECTIVE,13/07/2016,injection,furosemide,20_mg,,Pharmacy,0.98,Pharmacy,0.962454136311,Pharmacy,0.999934390294,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.980796175535,inj,furosemide,20_mg,,1,all agree
302,6084,TRIAMCINOLONE ACETONIDE 0.1 % OINT 15 G TUBE,triamcinolone acetonide 0.1% ointment 15 gram tube,Pharmacy,ONLINE,16/09/2016,oint,tube,,,Pharmacy,0.8,Pharmacy,0.629207055897,Pharmacy,0.973051862796,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.800752972898,oint,gram,tube,,1,all agree
303,1287,ARTERIAL PUNCTURE WITH KIT,arterial puncture with kit,Supply,RETROSPECTIVE,12/07/2016,arterial,puncture,kit,,Nursing Services,0.9,Supply,0.782063702613,Supply,0.996453759862,Supply,"Logistic, DeepNN",2,0,1,1,0.592839154158,arterial,puncture,kit,,1,jaro disagree
304,4860,CEFTAZIDIME 200 MG/ML SOLR,ceftazidime 200_mg/ml solution,Pharmacy,ONLINE,16/09/2016,200_mg/ml,ceftazidime,solution,,Pharmacy,0.91,Pharmacy,0.95983167023,Pharmacy,0.999910753489,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.956580807906,200_mg/ml,ceftazidime,solution,,1,all agree
305,374,BOSETAN TAB 62.5MG,bosentan tablet 62.5_mg,Plan Benefit,RETROSPECTIVE,12/07/2016,bosetan,tablet,62.5_mg,,Plan Benefit,0.86,Plan Benefit,0.739394048118,Plan Benefit,0.903171150476,Plan Benefit,"Jaro, Logistic, DeepNN",3,1,1,1,0.834188399531,62.5_mg,bosentan,tab,,1,all agree
306,1461,QCS=SET BURRETTE IVION C,set burrette ivion cap,Supply,RETROSPECTIVE,12/07/2016,burrette,c,set,ivion,Monitoring,0.73,Supply,0.922037918504,Supply,0.999611323759,Supply,"Logistic, DeepNN",2,0,1,1,0.640549747421,burrette,cap,set,ivion,1,jaro disagree
307,314,SODIUM CHLORIDE 0.9% SO,sodium chloride 0.9% so,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,0.90%,chloride,sodium,,Diluent / Flush / Irrigant,0.97,Diluent / Flush / Irrigant,0.65517034388,Diluent / Flush / Irrigant,0.981989764741,Diluent / Flush / Irrigant,"Jaro, Logistic, DeepNN",3,1,1,1,0.86905336954,0.9%,chloride,so,,1,all agree
308,1785,FENTANYL 0.05 MG/ML SOLN 2 ML VIAL,fentanyl 0.05_mg/ml solution 2_ml vial,Pharmacy,RETROSPECTIVE,12/07/2016,vial,2_ml,fentanyl,soln,Pharmacy,0.95,Pharmacy,0.975287417736,Pharmacy,0.999836429657,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.975041282464,vial,2_ml,fentanyl,soln,1,all agree
309,3669,77066025 - FEE CASE CART,fee case cart,Supply,RETROSPECTIVE,13/07/2016,case,fee,cart,,Supply,0.86,Supply,0.699732186156,Supply,0.935111947534,Supply,"Jaro, Logistic, DeepNN",3,1,1,1,0.83161471123,case,fee,cart,,1,all agree
310,5477,HCHG RETICULOCYTE COUNT HCHG RETICULOCYTE COUNT,reticulocyte count,Laboratory,ONLINE,16/09/2016,count,,,,Laboratory,0.72,Laboratory,0.867884310226,Laboratory,0.999811468548,Laboratory,"Jaro, Logistic, DeepNN",3,1,1,1,0.862565259591,reticulocyte,count,,,1,all agree
311,2179,INSULIN REGULAR HUMAN 100 UNIT/ML SOLN,insulin regular human 100_units/ml solution,Pharmacy,RETROSPECTIVE,12/07/2016,regular,insulin,human,soln,Pharmacy,0.89,Pharmacy,0.975281185549,Pharmacy,0.999729231226,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.955003472258,regular,insulin,human,soln,1,all agree
312,499,SILDENAFIL ORAL,sildenafil oral,Plan Benefit,RETROSPECTIVE,12/07/2016,oral,sildenafil,,,Plan Benefit,0.86,Plan Benefit,0.877733014937,Plan Benefit,0.99977550457,Plan Benefit,"Jaro, Logistic, DeepNN",3,1,1,1,0.912502839836,oral,sildenafil,,,1,all agree
313,41,HC PUMP IMED PC1,pump imed pc1,Capital Equipment,RETROSPECTIVE,12/07/2016,pump,pc1,imed,,Capital Equipment,0.71,Capital Equipment,0.743538358046,Capital Equipment,0.984428188168,Capital Equipment,"Jaro, Logistic, DeepNN",3,1,1,1,0.812655515405,pump,pc1,imed,,1,all agree
314,5958,SODIUM BICARBONATE 650 MG TABS,sodium_bicarbonate 650_mg tablets,Pharmacy,ONLINE,16/09/2016,bicarbonate,tabs,650_mg,sodium,Pharmacy,0.83,Pharmacy,0.92943549593,Pharmacy,0.999868497416,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.919767997782,sodium_bicarbonate,tabs,650_mg,,1,all agree
315,2595,INS TIB 5X12.5 RP CRV,insert tibial 5x12.5 rp crv,Implant,RETROSPECTIVE,12/07/2016,rp,tfiib,infs,,Diluent / Flush / Irrigant,0.71,Supply,0.579240207319,Procedure,0.505617756527,Diluent / Flush / Irrigant,Jaro,1,1,0,0,0.236666666667,insert,,,,0,all disagree
316,3588,62002000 - BLOOD GROUP D RH,blood group device rhesus,Laboratory,RETROSPECTIVE,13/07/2016,device,rhesus,group,blood,Laboratory,0.87,Laboratory,0.815773700855,Laboratory,0.99121418423,Laboratory,"Jaro, Logistic, DeepNN",3,1,1,1,0.892329295028,device,rh,group,blood,1,all agree
317,5285,HC DEBRIDEMENT OPEN WND FIRST 20 SQCM,debridement open wound first 20 sqcm,Nursing Services,ONLINE,16/09/2016,wnd,first,,,Nursing Services,0.87,Supply,0.700643387451,Supply,0.907228739309,Supply,"Logistic, DeepNN",2,0,1,1,0.535957375587,wnd,first,,,0,jaro disagree
318,839,POC-HEMATOCRIT (HCT) GEM,point_of_care hematocrit hematocrit glucagon_emergency_management,Monitoring,RETROSPECTIVE,12/07/2016,hematocrit,POC,GEM,,Monitoring,0.86,Monitoring,0.891039127392,Monitoring,0.993001873214,Monitoring,"Jaro, Logistic, DeepNN",3,1,1,1,0.914680333535,hematocrit,point_of_care,gem,,1,all agree
