,Id,Original Description,Normalized Description,Charge Class,FLAG,CREATE_DT,FTR1,FTR2,FTR3,FTR4,Predicted_Class_Logistic_OvR,Prob_Logistic_OvR,Predicted_Class_DeepNN,Prob_DeepNN,Voted Output,Sum Correct,Correct_Logistic_OvR,Correct_DeepNN,Confidence Score,Feature 1,Feature 2,Feature 3,Feature 4
473,5803,METHYLPREDNISOLONE (SOLUME,methylprednisolone solume,Pharmacy,RETROSPECTIVE,2016-07-13,methylprednisolone,solume,,,Pharmacy,0.809801446054,Respiratory Therapy,0.249169719616,Pharmacy,1,1,0,0.404900723027,methylprednisolone,solume,,
474,6393,FORTIFIER BREAST MILK,fortifier breast milk,Supply,ONLINE,2016-10-06,milk,breast,fortifier,,Supply,0.782610833803,Supply,0.963680475964,Supply,2,1,1,0.873145654883,milk,breast,fortifier,
475,6366,CIRCUMCISION,circumcision,Procedure,ONLINE,2016-10-06,circumcision,,,,Laboratory,0.341973816541,Laboratory,0.569949589575,Laboratory,2,1,1,0.455961703058,circumcision,,,
476,5889,PREDNISONE 20 MG TAB,prednisone 20_mg tablet,Pharmacy,RETROSPECTIVE,2016-07-13,20_mg,prednisone,tablet,,Pharmacy,0.950462297548,Pharmacy,0.994154755941,Pharmacy,2,1,1,0.972308526744,20_mg,prednisone,tab,
477,3226,SIM SENITIVE POWDER PER OZ,sim sensitive powder per ounce,Supply,RETROSPECTIVE,2016-07-12,sensitive,ounce,powder,sim,Pharmacy,0.522793805466,Supply,0.469890428519,Pharmacy,1,1,0,0.261396902733,oz,powder,per,
478,4762,PROMOTE 8OZ CAN (FC),promote 8oz can fc,Supply,RETROSPECTIVE,2016-07-13,promote,8oz,fc,canister,Supply,0.525557171481,Supply,0.813572509348,Supply,2,1,1,0.669564840415,promote,8oz,fc,
479,3716,SODIUM CHLORIDE 0.45 % SOLN 1 000 ML FLEX CONT,sodium chloride 0.45% solution 1 000_ml flex control,Diluent / Flush / Irrigant,RETROSPECTIVE,2016-07-12,flex,000_ml,chloride,soln,Diluent / Flush / Irrigant,0.669691575378,Diluent / Flush / Irrigant,0.676346972778,Diluent / Flush / Irrigant,2,1,1,0.673019274078,control,flex,sodium,000_ml
480,1698,DIALYSIS ADMIN DAILY,dialysis administration daily,Dialysis,ONLINE,2016-08-30,administration,daily,dialysis,,Respiratory Therapy,0.407425170632,Respiratory Therapy,0.779374878058,Respiratory Therapy,2,1,1,0.593400024345,administration,daily,dialysis,
481,1870,ANESTHESIA LEVEL 4,anesthesia level 4,OR / Anesthesia / Recovery Room,ONLINE,2016-09-16,anesthesia,level,,,OR / Anesthesia / Recovery Room,0.87705167019,OR / Anesthesia / Recovery Room,0.989005617493,OR / Anesthesia / Recovery Room,2,1,1,0.933028643841,anesthesia,level,,
482,1710,NACL 0.9% *PF* INJ,sodium_chloride 0.9% preservative_free injection,Diluent / Flush / Irrigant,ONLINE,2016-08-30,0.90%,professional_fee,inj,nacl,Diluent / Flush / Irrigant,0.625916576483,Diluent / Flush / Irrigant,0.768128377345,Diluent / Flush / Irrigant,2,1,1,0.697022476914,0.9%,preservative_free,inj,nacl
483,1583,VARICELLA-ZOSTER VIRUS (VZ,varicella zoster virus vz,Pharmacy,ONLINE,2016-09-19,virus,varicella,vz,zoster,Laboratory,0.526441684477,Laboratory,0.959644669368,Laboratory,2,1,1,0.743043176922,virus,varicella,vz,zoster
484,4545,CATH IV MIDLINE BKIT 20GAX10 PWRGLIDE GEN 2,catheter intravenous midline bkit 20gauge x 10 powerglide general 2,Supply,RETROSPECTIVE,2016-07-13,catheter,intravenous,general,,Supply,0.804523782667,Supply,0.995686378361,Supply,2,1,1,0.900105080514,cath,iv,gen,
485,2896,VENIPUNCTURE  ROUTINE,venipuncture routine,Nursing Services,RETROSPECTIVE,2016-07-12,venipuncture,routine,,,Nursing Services,0.844204148494,Nursing Services,0.999308855491,Nursing Services,2,1,1,0.921756501992,venipuncture,routine,,
486,3303,COMPLEX SPEC STN (QOVAP),complex specimen stain qovap,Laboratory,RETROSPECTIVE,2016-07-12,qovap,specimen,complex,stain,Laboratory,0.879760394904,Laboratory,0.995288329008,Laboratory,2,1,1,0.937524361956,qovap,spec,complex,stn
487,5565,ETOMIDATE INJ 2MG/ML 20ML,etomidate injection 2_mg/ml 20_ml,Pharmacy,RETROSPECTIVE,2016-07-13,etomidate,injection,2_mg/ml,20_ml,Pharmacy,0.969722982246,Pharmacy,0.995146550384,Pharmacy,2,1,1,0.982434766315,etomidate,inj,2_mg/ml,20_ml
488,358,8 MG SILDENAFIL 2.5 MG/ML SUSPENSION,8_mg sildenafil 2.5_mg/ml suspension,Plan Benefit,RETROSPECTIVE,2016-07-12,suspension,8_mg,sildenafil,2.5mg/ml,Plan Benefit,0.850224257357,Plan Benefit,0.999993845728,Plan Benefit,2,1,1,0.925109051542,suspension,8_mg,sildenafil,2.5_mg/ml
489,1143,PT EVALUATION,physical_therapy evaluation,PT / OT / Speech Therapy,ONLINE,2016-09-16,evaluation,pt,,,PT / OT / Speech Therapy,0.818909510543,PT / OT / Speech Therapy,0.997261841675,PT / OT / Speech Therapy,2,1,1,0.908085676109,evaluation,pt,,
490,5964,TACROLIMUS 1 MG CAP,tacrolimus 1_mg capture,Pharmacy,RETROSPECTIVE,2016-07-13,1_mg,capture,tacrolimus,,Pharmacy,0.91079263047,Pharmacy,0.847554136687,Pharmacy,2,1,1,0.879173383578,1_mg,capture,tacrolimus,
491,1929,BLD# HEMATOCRIT,blood hematocrit,Laboratory,ONLINE,2016-09-16,hematocrit,blood,,,Laboratory,0.749790171373,Laboratory,0.945574919243,Laboratory,2,1,1,0.847682545308,hematocrit,blood,,
492,2518,ALBUMIN HUMAN 25% 100ML INJE,albumin human 25% 100_ml injection,Pharmacy,RETROSPECTIVE,2016-07-12,100_ml,injection,albumin,human,Pharmacy,0.92810773536,Pharmacy,0.987429077644,Pharmacy,2,1,1,0.957768406502,100_ml,inje,albumin,human
493,3286,BETA-OH-BUTYRATE,beta oh butyrate,Laboratory,RETROSPECTIVE,2016-07-12,butyrate,beta,oh,,Laboratory,0.488171184666,Laboratory,0.857710662082,Laboratory,2,1,1,0.672940923374,butyrate,beta,oh,
494,5931,SMEAR FOR BACTERIA,smear for bacteria,Laboratory,RETROSPECTIVE,2016-07-13,smear,bacteria,,,Laboratory,0.887355719021,Laboratory,0.998258676119,Laboratory,2,1,1,0.94280719757,smear,bacteria,,
495,3888,LIPASE-PROTEASE-AMYLASE 20,lipase protease amylase 20,Pharmacy,RETROSPECTIVE,2016-07-12,amylase,protease,lipase,,Laboratory,0.902836745334,Laboratory,0.997431875588,Laboratory,2,1,1,0.950134310461,amylase,protease,lipase,
496,317,SODIUM CHLORIDE 0.9% SOLN,sodium chloride 0.9% solution,Diluent / Flush / Irrigant,RETROSPECTIVE,2016-07-12,0.90%,chloride,solution,sodium,Diluent / Flush / Irrigant,0.738364054562,Diluent / Flush / Irrigant,0.879141331419,Diluent / Flush / Irrigant,2,1,1,0.808752692991,0.9%,chloride,soln,sodium
497,3504,HB FUROSEMIDE 10MG/ML VIAL,furosemide 10_mg/ml vial,Pharmacy,RETROSPECTIVE,2016-07-12,vial,furosemide,10_mg/ml,,Pharmacy,0.97269591781,Pharmacy,0.999320425038,Pharmacy,2,1,1,0.986008171424,vial,furosemide,10_mg/ml,
498,4077,FIBRINOGEN,fibrinogen,Laboratory,ONLINE,2016-08-29,fibrinogen,,,,Laboratory,0.817020852229,Laboratory,0.971475241017,Laboratory,2,1,1,0.894248046623,fibrinogen,,,
499,2153,CALCIUM  TOTAL IONIZED,calcium total ionized,Laboratory,RETROSPECTIVE,2016-07-12,calcium,ionized,total,,Laboratory,0.864220444557,Laboratory,0.999167240057,Laboratory,2,1,1,0.931693842307,calcium,ionized,total,
500,2353,GLUCOSE BLOOD BY GMD,glucose blood by glucose_monitioring_device,Monitoring,RETROSPECTIVE,2016-07-12,GMD,bay,blood,glucose,Monitoring,0.616798370701,Monitoring,0.788326815587,Monitoring,2,1,1,0.702562593144,gmd,blood,glucose,
501,6811,METHADONE 5 MG/5 ML ORAL SOLUTION,methadone 5 mg/5 ml oral solution,OR / Anesthesia / Recovery Room,ONLINE,2016-10-12,oral,5_mg/5_ml,methadone,solution,Pharmacy,0.807323790771,OR / Anesthesia / Recovery Room,0.540542497753,Pharmacy,1,1,0,0.403661895385,ml,oral,solution,methadone
502,2251,LACTIC ACID (WBLA),lactic acid wbla,Laboratory,RETROSPECTIVE,2016-07-12,acid,wbla,lactic,,Laboratory,0.765870001083,Laboratory,0.985355082343,Laboratory,2,1,1,0.875612541713,acid,wbla,lactic,
503,4495,ALT SGPT,alanine aminotransferase test serum_glutamic_pyruvic_transaminase,Laboratory,RETROSPECTIVE,2016-07-13,aminotransferase,test,alanine,serum_glutamic_pyruvic_transaminase,Laboratory,0.849320100913,Laboratory,0.996784166644,Laboratory,2,1,1,0.923052133779,aminotransferase,test,alanine,sgpt
504,27,HB COMPRESSION PUMP,compression pump,Capital Equipment,RETROSPECTIVE,2016-07-12,pump,compression,,,Capital Equipment,0.726653262273,Capital Equipment,0.989506471384,Capital Equipment,2,1,1,0.858079866828,pump,compression,,
505,5979,TRAY PARACENTESIS,tray paracentesis,Supply,RETROSPECTIVE,2016-07-13,paracentesis,tray,,,Supply,0.877009866878,Supply,0.948491222071,Supply,2,1,1,0.912750544475,paracentesis,tray,,
506,5266,60615000 - GLUCOSE VL STATISTIC,glucose vial statistic,Laboratory,RETROSPECTIVE,2016-07-13,vial,statistic,glucose,,Monitoring,0.532187357912,Laboratory,0.726707161801,Laboratory,1,0,1,0.363353580901,vial,statistic,glucose,
507,1990,CARDIOLIPIN AB EA,cardiolipin ab each,Laboratory,ONLINE,2016-09-16,ab,cardiolipin,,,Laboratory,0.757645031685,Laboratory,0.987401495462,Laboratory,2,1,1,0.872523263574,ab,cardiolipin,,
508,1793,ISUCROSE N.F. 24% SOLUTION AMP 1ML,sucrose nf 24% solution ampule 1_ml,Pharmacy,ONLINE,2016-09-01,ampule,1_ml,flow,solution,Pharmacy,0.659221224421,Pharmacy,0.568088976827,Pharmacy,2,1,1,0.613655100624,1_ml,ampule,solution,
509,6804,MDI TREATMENT SUBSQ 76,mdi treatment subsequent 76,Respiratory Therapy,ONLINE,2016-10-12,subsequent,mdi,treatment,,Respiratory Therapy,0.812414678239,Respiratory Therapy,0.996857938832,Respiratory Therapy,2,1,1,0.904636308535,subsequent,mdi,treatment,
510,3057,KIT DRSG CEN,kit dressing central,Supply,RETROSPECTIVE,2016-07-12,dressing,central,kit,,Supply,0.897903151763,Supply,0.999221237622,Supply,2,1,1,0.948562194692,drsg,central,kit,
511,2746,ROOM AND CARE,room and care,Room and Board,RETROSPECTIVE,2016-07-12,room,care,,,Room and Board,0.796262520406,Room and Board,0.999418768439,Room and Board,2,1,1,0.897840644422,room,care,,
512,4983,HB LUBRICANT INSTR DFSR OILER F/D,lubricant instrument diffuser oiler f/d,Supply,RETROSPECTIVE,2016-07-13,follow,daily,,,Supply,0.832987716897,Supply,0.994345066611,Supply,2,1,1,0.913666391754,instrument,,,
513,261,SODIUM CHL 0,sodium chloride 0,Diluent / Flush / Irrigant,RETROSPECTIVE,2016-07-12,sodium,,,,Diluent / Flush / Irrigant,0.591313690498,Diluent / Flush / Irrigant,0.775296549312,Diluent / Flush / Irrigant,2,1,1,0.683305119905,chloride,sodium,,
514,3507,INTUBATION ENDO EMERG,intubation endo emergency,Respiratory Therapy,RETROSPECTIVE,2016-07-12,intubation,emergent,endo,,Supply,0.378319036059,Respiratory Therapy,0.787901028493,Respiratory Therapy,1,0,1,0.393950514247,intubation,emergency,endo,
515,6523,CALCIUM GLUCONATE 100 MG/ML 10% INTRAVENOUS SOLUTION,calcium gluconate 100 mg/ml 10% intravenous solution,OR / Anesthesia / Recovery Room,ONLINE,2016-10-12,calcium,solution,intravenous,gluconate,Pharmacy,0.80486886836,OR / Anesthesia / Recovery Room,0.779367905596,Pharmacy,1,1,0,0.40243443418,mg,ml,solution,gluconate
516,1054,PBDS BRONCHOSCOPY,pbds bronchoscopy,Supply,ONLINE,2016-09-16,pbds,bronchoscopy,,,Radiology,0.24552573788,Respiratory Therapy,0.432950793864,Respiratory Therapy,1,0,1,0.216475396932,pbds,bronchoscopy,,
517,6681,HCHG GDWIRE WHOLEY FLPY035X145CM,guidewire wholey flpy035x145cm,OR / Anesthesia / Recovery Room,ONLINE,2016-10-12,flpy035x145cm,wholey,guidewire,,Supply,0.808530468856,Supply,0.983412288331,Supply,2,1,1,0.895971378593,flpy035x145cm,wholey,guidewire,
518,5817,MINI BAL,mini ball,Supply,RETROSPECTIVE,2016-07-13,mini,ball,,,Supply,0.816244144496,Supply,0.987062833993,Supply,2,1,1,0.901653489245,mini,ball,,
519,6235,DRUG SCREEN QUANT,drug screen quantitative,Laboratory,ONLINE,2016-09-16,quant,screen,drug,,Laboratory,0.906542639806,Laboratory,0.995935790738,Laboratory,2,1,1,0.951239215272,quant,screen,drug,
520,5521,COAG / FIBRIN ASSAY WB (IN,coag/fibrin assay whole_blood individual,Laboratory,RETROSPECTIVE,2016-07-13,individual,assay,whole_blood,,Laboratory,0.823882232654,Laboratory,0.990965501692,Laboratory,2,1,1,0.907423867173,individual,assay,wb,
521,1259,SP G+M LEVEL V TC,specimen gross and micro level 5 technical component,Laboratory,ONLINE,2016-09-16,v,level,,,Laboratory,0.732364109362,Laboratory,0.839537109072,Laboratory,2,1,1,0.785950609217,gross,specimen,level,component
522,4699,MICROALBUMIN (MALB  MALBCR,microalbumin malb malbcr,Laboratory,RETROSPECTIVE,2016-07-13,malb,microalbumin,malbcr,,Supply,0.158861413605,Supply,0.348832005381,Supply,2,1,1,0.253846709493,malb,microalbumin,malbcr,
523,3636,CEFTAROLINE INJ 10MG,ceftaroline injection 10_mg,Pharmacy,RETROSPECTIVE,2016-07-12,inj,10_mg,ceftaroline,,Pharmacy,0.94750134533,Pharmacy,0.997247172234,Pharmacy,2,1,1,0.972374258782,inj,10_mg,ceftaroline,
524,1502,IBUPROFEN 100 MG/5 ML SUSP,ibuprofen 100_mg/5_ml suspension,Pharmacy,ONLINE,2016-09-19,susp,100_mg/5_ml,ibuprofen,,Pharmacy,0.949305262908,Pharmacy,0.999028772357,Pharmacy,2,1,1,0.974167017633,susp,100_mg/5_ml,ibuprofen,
525,3569,MICU,medical_intensive_care_unit,Room and Board,RETROSPECTIVE,2016-07-12,micu,,,,Room and Board,0.532018966754,Room and Board,0.806581853546,Room and Board,2,1,1,0.66930041015,micu,,,
526,2539,CAFFEINE CITRATED 60 MG/3 ML (20 MG/ML) ORAL SOLUTION,caffeine citrated 60_mg/3_ml 20_mg/ml oral solution,Pharmacy,RETROSPECTIVE,2016-07-12,citrated,oral,caffeine,solution,Pharmacy,0.928336188481,Pharmacy,0.908384255064,Pharmacy,2,1,1,0.918360221773,oral,caffeine,solution,
527,6849,OSMOLALITY BLOOD OSMOLALITY SERUM,osmolality blood osmolality serum,Laboratory,ONLINE,2016-10-12,serum,osmolality,blood,,Laboratory,0.900569859652,Laboratory,0.994985268224,Laboratory,2,1,1,0.947777563938,serum,osmolality,blood,
528,453,GLYCERIN PEDIATRIC 1.2 G SUPP 10 EACH BOX,glycerin pediatric 1.2 g suppository 10 each box,Supply,ONLINE,2016-09-16,supp,glycerin,pediatric,,Supply,0.721193330483,Supply,0.99009981064,Supply,2,1,1,0.855646570561,supp,glycerin,pediatric,
529,6897,SODIUM UR SODIUM URINE,sodium ur sodium urine,Laboratory,ONLINE,2016-10-12,ur,urine,sodium,,Laboratory,0.620392445439,Laboratory,0.913951896738,Laboratory,2,1,1,0.767172171089,ur,ur,sodium,
530,940,MORPHINE 15 MG/ML SOLN 20 ML VIAL,morphine 15_mg/ml solution 20_ml vial,Pharmacy,ONLINE,2016-09-16,vial,morphine,soln,20_ml,Pharmacy,0.952404551632,Pharmacy,0.999792681571,Pharmacy,2,1,1,0.976098616601,vial,morphine,soln,20_ml
531,5899,PROTEIN TOTAL UR (UP  RUP),protein total urine up rup,Laboratory,RETROSPECTIVE,2016-07-13,protein,total,urine,rup,Laboratory,0.915952863172,Laboratory,0.997895954887,Laboratory,2,1,1,0.956924409029,protein,total,ur,rup
532,4921,OSTOMY ALLKARE PRO BAR,ostomy allkare pro bar,Supply,ONLINE,2016-08-24,ostomy,pro,bar,allkare,Supply,0.854209763071,Supply,0.968296955401,Supply,2,1,1,0.911253359236,ostomy,pro,bar,allkare
533,6058,ALBUNIN 25% 100ML,albumin 25% 100_ml,Pharmacy,ONLINE,2016-08-29,albunin,100_ml,25%,,Pharmacy,0.806336745859,Pharmacy,0.932608275519,Pharmacy,2,1,1,0.869472510689,100_ml,albumin,25%,
534,18,EQ PUMP  SYRINGE,equipment pump syringe,Capital Equipment,RETROSPECTIVE,2016-07-12,syringe,equipment,pump,,Capital Equipment,0.886781629727,Capital Equipment,0.999705189816,Capital Equipment,2,1,1,0.943243409771,syringe,eq,pump,
535,4100,MIDAZOLAM 1 MG/ML SOLN 2 ML VIAL,midazolam 1_mg/ml solution 2_ml vial,Pharmacy,RETROSPECTIVE,2016-07-12,vial,2_ml,midazolam,,Pharmacy,0.96981994434,Pharmacy,0.99951823646,Pharmacy,2,1,1,0.9846690904,vial,2_ml,midazolam,soln
536,4394,63721001 - FOLATE,folate,Laboratory,RETROSPECTIVE,2016-07-13,folate,,,,Laboratory,0.782408098299,Laboratory,0.977433634253,Laboratory,2,1,1,0.879920866276,folate,,,
537,4657,INHALATION TRTMT SUB,inhalation treatment subsequent,Respiratory Therapy,RETROSPECTIVE,2016-07-13,trtmt,inhalation,sub,,Respiratory Therapy,0.858721174118,Respiratory Therapy,0.999963861456,Respiratory Therapy,2,1,1,0.929342517787,subsequent,inhalation,treatment,
538,26,HB ALTERNATING SURFACE BED,alternating surface bed,Capital Equipment,RETROSPECTIVE,2016-07-12,alternating,bed,surface,,Supply,0.751690543795,Supply,0.972135030128,Supply,2,1,1,0.861912786961,alternating,bed,surface,
539,4440,77058451 - PAD GRND 9FR ADLT DISPERSIVE,pad ground 9 french adult dispersive,Supply,RETROSPECTIVE,2016-07-13,adult,,,,Supply,0.881846516207,Supply,0.994727129362,Supply,2,1,1,0.938286822785,pad,adlt,,
540,2494,PULSE OX SPOT CHECK EACH,pulse oximetry spot check each,Monitoring,RETROSPECTIVE,2016-07-12,oximetry,spot,check,pulse,Monitoring,0.719036457663,Monitoring,0.992919520819,Monitoring,2,1,1,0.855977989241,ox,spot,check,pulse
541,4311,01855002 - RB 1MICU MEDICAL,room_and_board medical intestive care unit medical,Room and Board,RETROSPECTIVE,2016-07-13,medical,room_and_board,1micu,,Room and Board,0.739832689627,Room and Board,0.995886012383,Room and Board,2,1,1,0.867859351005,medical,rb,unit,care
542,1957,BUDESONIDE 0.5 MG/2 ML NBSP 2 ML,budesonide 0.5_mg/2_ml nbsp 2_ml,Pharmacy,ONLINE,2016-09-16,budesonide,0.5_mg/2_ml,2_ml,nbsp,Pharmacy,0.972038436079,Pharmacy,0.999979192222,Pharmacy,2,1,1,0.986008814151,budesonide,0.5_mg/2_ml,2_ml,nbsp
543,6307,FLUCONAZOLE 2 MG/ML PGBK 100 ML FLEX CONT,fluconazole 2_mg/ml pgbk 100_ml flex cont,Pharmacy,ONLINE,2016-09-16,100_ml,pgbk,continuous,flex,Pharmacy,0.966763188542,Pharmacy,0.995900889806,Pharmacy,2,1,1,0.981332039174,fluconazole,pgbk,flex,100_ml
544,3807,INSULIN REGULAR HUMAN 100 UNIT/ML SOLN,insulin regular human 100_units/ml solution,Pharmacy,RETROSPECTIVE,2016-07-12,regular,insulin,human,soln,Pharmacy,0.956655116352,Pharmacy,0.997266996032,Pharmacy,2,1,1,0.976961056192,regular,insulin,human,soln
545,3760,SUTURE 1 ETHIBOND X865H,suture 1 ethibond x865h,Supply,RETROSPECTIVE,2016-07-12,x865h,ethibond,suture,,Supply,0.570496003738,Supply,0.879722129756,Supply,2,1,1,0.725109066747,x865h,ethibond,suture,
546,4326,12820632 - HEPARIN/1000UN (5000/ML)1ML VL,heparin/1000units 5000/ml 1_ml vial,Diluent / Flush / Irrigant,RETROSPECTIVE,2016-07-13,vial,5000/ml,1_ml,heparin/1000un,Pharmacy,0.691016843696,Pharmacy,0.92598717304,Pharmacy,2,1,1,0.808502008368,vial,5000/ml,1_ml,heparin/1000units
547,6824,MORPHINE 10 MG/ML INJECTION SOLUTION,morphine 10 mg/ml injection solution,OR / Anesthesia / Recovery Room,ONLINE,2016-10-12,injection,morphine,solution,10_mg/ml,Pharmacy,0.826011382134,Pharmacy,0.754215074057,Pharmacy,2,1,1,0.790113228096,ml,mg,morphine,injection
548,5902,PT EVAL VISIT,physical_therapy evaluation visit,PT / OT / Speech Therapy,RETROSPECTIVE,2016-07-13,visit,evaluation,physical_therapy,,PT / OT / Speech Therapy,0.791085814982,PT / OT / Speech Therapy,0.998505674123,PT / OT / Speech Therapy,2,1,1,0.894795744553,visit,evaluation,pt,
549,1797,PM-D10W + NACL 0.225% + KCL 5MEQ INJ BAG 250ML,between_noon_and_midnight d10w and sodium_chloride 0.225% and potassuim_chloride 5_meq injection bag 250_ml,Pharmacy,ONLINE,2016-09-01,bag,inj,kcl,250_ml,Diluent / Flush / Irrigant,0.856082136882,Diluent / Flush / Irrigant,0.971457070895,Diluent / Flush / Irrigant,2,1,1,0.913769603889,bag,inj,kcl,250_ml
550,906,MEASURE BLOOD OXYGEN LVL SNGL,measure blood oxygen level single,Monitoring,ONLINE,2016-09-16,sngl,blood,oxygen,lvl,Laboratory,0.678766004928,Laboratory,0.625333929901,Laboratory,2,1,1,0.652049967415,sngl,blood,oxygen,lvl
551,1846,ALBUTEROL 90 MCG/PUFF HFAA 8.5 G CANISTER,albuterol 90 microgram/puff hfaa 8.5 gram canister,Pharmacy,ONLINE,2016-09-16,albuterol,microgram,,,Pharmacy,0.843663585594,Pharmacy,0.922628199847,Pharmacy,2,1,1,0.88314589272,albuterol,microgram,gram,
552,293,SODIUM CHLORIDE 0.9% 0.9% SOLN,sodium chloride 0.9% 0.9% solution,Diluent / Flush / Irrigant,RETROSPECTIVE,2016-07-12,chloride,solution,sodium,,Diluent / Flush / Irrigant,0.738364054562,Diluent / Flush / Irrigant,0.879141331419,Diluent / Flush / Irrigant,2,1,1,0.808752692991,chloride,soln,sodium,
553,3739,RED BLOOD CELLS LEUKO RED-CKBC,red blood cells leukocyte red ckbc,Blood Products,RETROSPECTIVE,2016-07-12,blood,red,,,Blood Products,0.562001566771,Blood Products,0.96686485643,Blood Products,2,1,1,0.7644332116,cells,blood,red,
554,11,DUAL LINE PUMP,dual line pump,Capital Equipment,RETROSPECTIVE,2016-07-12,line,pump,dual,,Capital Equipment,0.711302265748,Capital Equipment,0.98871435472,Capital Equipment,2,1,1,0.850008310234,line,pump,dual,
555,191,IV D5W 250ML,intravenous dextrose_5%_in_water 250_ml,Diluent / Flush / Irrigant,RETROSPECTIVE,2016-07-12,250_ml,intravenous,D5W,,Diluent / Flush / Irrigant,0.876382769422,Diluent / Flush / Irrigant,0.998575794988,Diluent / Flush / Irrigant,2,1,1,0.937479282205,250_ml,iv,d5w,
556,6276,FEEDING SUPPLEMENT (PRO-STAT SUGAR FREE 64) LIQD,feeding supplement pro_stat sugar free 64 liquid,Pharmacy,ONLINE,2016-09-16,stat,feeding,liqd,free,Pharmacy,0.476441307478,Pharmacy,0.837389988076,Pharmacy,2,1,1,0.656915647777,supplement,feeding,liqd,free
557,1411,WINGUARD DRESSING,winguard dressing,Supply,ONLINE,2016-09-16,winguard,dressing,,,Supply,0.876803931679,Supply,0.987304163647,Supply,2,1,1,0.932054047663,winguard,dressing,,
558,2470,POC-POTASSIUM (K) GEM,point_of_care potassium potassium glucagon_emergency_management,Monitoring,RETROSPECTIVE,2016-07-12,potassium,POC,GEM,,Monitoring,0.646794259466,Monitoring,0.999249992451,Monitoring,2,1,1,0.823022125958,potassium,point_of_care,gem,
559,1863,AMPICILLIN-SULBACTAM 1.5 (1-0.5) G SOLR 1 EACH VIAL,ampicillin sulbactam 1.5 1 0.5 g solution 1 each vial,Pharmacy,ONLINE,2016-09-16,vial,solution,,,Pharmacy,0.952855703874,Pharmacy,0.996168423071,Pharmacy,2,1,1,0.974512063473,vial,ampicillin,sulbactam,solution
560,1376,URNLS DIP STICK/TABLET RGN,urinalysis dip stick/tablet reagent,Laboratory,ONLINE,2016-09-16,tablet,,,,Supply,0.326013787213,Supply,0.545961646371,Supply,2,1,1,0.435987716792,urinalysis,stick,tablet,reagent
561,84,D5W 1000ML,dextrose_5%_in_water 1000_ml,Diluent / Flush / Irrigant,RETROSPECTIVE,2016-07-12,D5W,1000_ml,,,Diluent / Flush / Irrigant,0.653722109992,Diluent / Flush / Irrigant,0.879460534872,Diluent / Flush / Irrigant,2,1,1,0.766591322432,d5w,1000_ml,,
562,4834,SWALLOW / FEED THERAPY 15,swallow/feeding therapy 15,PT / OT / Speech Therapy,RETROSPECTIVE,2016-07-13,swallow,feed,therapy,,PT / OT / Speech Therapy,0.876769170777,PT / OT / Speech Therapy,0.998799171894,PT / OT / Speech Therapy,2,1,1,0.937784171336,swallow,feeding,therapy,
563,3788,METRONIDAZOLE 500 MG/100 ML PGBK,metronidazole 500_mg/100_ml pgbk,Pharmacy,RETROSPECTIVE,2016-07-12,metronidazole,500_mg/100_ml,pgbk,,Pharmacy,0.970337133749,Pharmacy,0.999928907811,Pharmacy,2,1,1,0.98513302078,metronidazole,pgbk,500_mg/100_ml,
