,DESC_ID,ORIG_DESC,NORM_DESC,CHRG_CLS,FLAG,CREATE_DT,FTR1,FTR2,FTR3,FTR4,Predicted_Class_Logistic_OvR,Prob_Logistic_OvR,Predicted_Class_DeepNN,Prob_DeepNN,Voted Output,Voting Algorithm,Sum Correct,Correct_Logistic_OvR,Correct_DeepNN,Confidence Score,Feature 1,Feature 2,Feature 3,Feature 4
275,1879,INTUBATION ENDO EMERG,intubation endo emergency,Respiratory Therapy,RETROSPECTIVE,12/07/2016,intubation,emergent,endo,,Supply,0.484168194014,Supply,0.62253202188,Supply,"Logistic_OvR, DeepNN",2,1,1,0.553350107947,intubation,emergency,endo,
276,1206,ICU PHLEBOTOMY,intensive_care_unit phlebotomy,Nursing Services,RETROSPECTIVE,12/07/2016,ICU,phlebotomy,,,Room and Board,0.552829346026,Laboratory,0.482389644598,Room and Board,Logistic_OvR,1,1,0,0.276414673013,icu,phlebotomy,,
277,180,HEPARIN LOCK FLUSH 10 UNIT/ML SOLN 1 ML SYRINGE,heparin lock flush 10_units/ml solution 1_ml syringe,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,heparin,lock,solution,1_ml,Diluent / Flush / Irrigant,0.960609426676,Diluent / Flush / Irrigant,0.99967717781,Diluent / Flush / Irrigant,"Logistic_OvR, DeepNN",2,1,1,0.980143302243,heparin,lock,soln,1_ml
278,356,25000522-DORNASE ALPHA 1 MG/ML SOLN 2.5 ML PLAS CONT,dornase alpha 1_mg/ml solution 2.5_ml plastic container,Plan Benefit,RETROSPECTIVE,12/07/2016,alpha,plastic,container,solution,Plan Benefit,0.858784309715,Plan Benefit,0.997570977008,Plan Benefit,"Logistic_OvR, DeepNN",2,1,1,0.928177643361,alpha,plastic,container,soln
279,2925,COMPATABILITY  IS,compatability is,Blood Products,RETROSPECTIVE,13/07/2016,compatability,,,,Laboratory,0.163160097645,Laboratory,0.39728729216,Laboratory,"Logistic_OvR, DeepNN",2,1,1,0.280223694902,compatability,,,
280,4933,CUFF BP ADULT MED DISP,cuff blood_pressure adult medium disposable,Supply,ONLINE,16/09/2016,disp,med,cuff,adult,Supply,0.929365642374,Supply,0.999178019356,Supply,"Logistic_OvR, DeepNN",2,1,1,0.964271830865,disp,medium,cuff,adult
281,1233,OXYGEN SUBSEQUENT HO,oxygen subsequent hospital,Respiratory Therapy,RETROSPECTIVE,12/07/2016,subsequent,hospital,oxygen,,Respiratory Therapy,0.862847115491,Respiratory Therapy,0.99770085001,Respiratory Therapy,"Logistic_OvR, DeepNN",2,1,1,0.930273982751,subsequent,ho,oxygen,
282,2895,C - REACTIVE PROTEIN,c-reactive protein,Laboratory,RETROSPECTIVE,13/07/2016,reactive,protein,,,Laboratory,0.920774768125,Laboratory,0.998754674901,Laboratory,"Logistic_OvR, DeepNN",2,1,1,0.959764721513,protein,c-reactive,,
283,3213,TOWEL BLU 6PK REGARD 236353 - CSC,towel blue 6 pack regard 236353 central_supply service,Supply,RETROSPECTIVE,13/07/2016,blu,regard,towel,csc,Supply,0.820968549734,Supply,0.956702964058,Supply,"Logistic_OvR, DeepNN",2,1,1,0.888835756896,central_supply,service,pack,
284,1442,O2 SENSOR,oxygen sensor,Supply,RETROSPECTIVE,12/07/2016,sensor,oxygen,,,Supply,0.534179323368,Supply,0.993939467597,Supply,"Logistic_OvR, DeepNN",2,1,1,0.764059395482,sensor,o2,,
285,3256,HB 5%DEXTROSE/ NORMAL SALINE 1000,5%dextrose/normal saline 1000,Pharmacy,RETROSPECTIVE,13/07/2016,saline,5%dextrose/normal,,,Diluent / Flush / Irrigant,0.873613804608,Diluent / Flush / Irrigant,0.994927103786,Diluent / Flush / Irrigant,"Logistic_OvR, DeepNN",2,1,1,0.934270454197,saline,5%dextrose/normal,,
286,5247,HC CAPILLARY GLUCOSE NOVA METER,capillary glucose nova meter,Monitoring,ONLINE,16/09/2016,capillary,meter,nova,glucose,Monitoring,0.890355185444,Monitoring,0.999847833959,Monitoring,"Logistic_OvR, DeepNN",2,1,1,0.945101509702,capillary,meter,nova,glucose
287,3369,RED CELLS LEUKODEPLETE,red cells leukodepleted,Blood Products,RETROSPECTIVE,13/07/2016,cells,leukodeplete,red,,Blood Products,0.4993139063,Blood Products,0.945659014726,Blood Products,"Logistic_OvR, DeepNN",2,1,1,0.722486460513,cells,leukodepleted,red,
288,1698,HIV1 AG WITH HIV1 & HIV2 A,hiv1 ag with hiv1 & hiv2 a,Laboratory,RETROSPECTIVE,12/07/2016,hiv2,hiv1,ag,,Laboratory,0.809150718996,Laboratory,0.901224845198,Laboratory,"Logistic_OvR, DeepNN",2,1,1,0.855187782097,hiv2,hiv1,ag,&
289,2215,PRESSURE TRANSDUCER,pressure transducer,Supply,RETROSPECTIVE,12/07/2016,pressure,transducer,,,Supply,0.836653874512,Supply,0.997230261698,Supply,"Logistic_OvR, DeepNN",2,1,1,0.916942068105,pressure,transducer,,
290,2930,CROSSMATCH IMMEDIATE SPIN,crossmatch immediate spin,Laboratory,RETROSPECTIVE,13/07/2016,crossmatch,spin,immediate,,Laboratory,0.35684500556,PT / OT / Speech Therapy,0.582591775463,PT / OT / Speech Therapy,DeepNN,1,0,1,0.291295887732,crossmatch,spin,immediate,
291,5378,HC SELF-CARE D/C STATUS,self care discontinue status,PT / OT / Speech Therapy,ONLINE,16/09/2016,status,self,d/c,care,PT / OT / Speech Therapy,0.614043261224,PT / OT / Speech Therapy,0.887221317111,PT / OT / Speech Therapy,"Logistic_OvR, DeepNN",2,1,1,0.750632289168,status,self,d/c,care
292,4041,HYDROMORPHONE 2 MG INJ,hydromorphone 2_mg injection,Pharmacy,RETROSPECTIVE,13/07/2016,hydromorphone,injection,2_mg,,Pharmacy,0.955074933713,Pharmacy,0.999931514362,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.977503224038,hydromorphone,inj,2_mg,
293,919,CHLOROTHIAZIDE 25MG/ML (1ML) PO,chlorothiazide 25_mg/ml 1_ml by_mouth,Pharmacy,RETROSPECTIVE,12/07/2016,chlorothiazide,1_ml,po,25_mg/ml,Pharmacy,0.945760197784,Pharmacy,0.99948666789,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.972623432837,chlorothiazide,1_ml,po,25_mg/ml
294,306,SODIUM CHLORIDE 0.9% 50ML BAG,sodium chloride 0.9% 50_ml bag,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,50_ml,bag,chloride,sodium,Diluent / Flush / Irrigant,0.863875967209,Diluent / Flush / Irrigant,0.999556960666,Diluent / Flush / Irrigant,"Logistic_OvR, DeepNN",2,1,1,0.931716463937,50_ml,bag,chloride,sodium
295,5209,H CONDITIONER SKIN ALOE VESTA 4 OZ,conditioner skin aloe vesta 4 ounce,Supply,ONLINE,16/09/2016,oz,skin,,,Supply,0.920500226638,Supply,0.997594348383,Supply,"Logistic_OvR, DeepNN",2,1,1,0.959047287511,oz,skin,,
296,409,HB SILDENAFIL 2.5 MG/ML ORAL SUSP,sildenafil 2.5_mg/ml oral suspension,Plan Benefit,RETROSPECTIVE,12/07/2016,suspension,oral,sildenafil,2.5mg/ml,Plan Benefit,0.953738995384,Plan Benefit,0.999804590073,Plan Benefit,"Logistic_OvR, DeepNN",2,1,1,0.976771792729,susp,oral,sildenafil,2.5_mg/ml
297,2793,69892001 - VANCOMYCIN,vancomycin,Pharmacy,RETROSPECTIVE,13/07/2016,vancomycin,,,,Pharmacy,0.636740339262,Pharmacy,0.913121828644,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.774931083953,vancomycin,,,
298,6138,VECURONIUM 1 MG/ML SOLR 1 EACH VIAL,vecuronium 1_mg/ml solution 1 each vial,Pharmacy,ONLINE,16/09/2016,vial,solution,vecuronium,1_mg/ml,Pharmacy,0.944713124465,Pharmacy,0.997928031115,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.97132057779,vial,solution,vecuronium,1_mg/ml
299,5586,KIT SUTRE REMOVL DSP,kit suture removal disposable,Supply,ONLINE,16/09/2016,removal,suture,dsp,kit,Supply,0.959360466133,Supply,0.9999881154,Supply,"Logistic_OvR, DeepNN",2,1,1,0.979674290766,disposable,removal,suture,kit
300,952,FUROSEMIDE INJ 40MG 4ML,furosemide injection 40_mg 4_ml,Pharmacy,RETROSPECTIVE,12/07/2016,injection,furosemide,4_ml,40_mg,Pharmacy,0.968033461148,Pharmacy,0.999887098748,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.983960279948,inj,furosemide,4_ml,40_mg
301,3451,12590212 - FUROSEMIDE  UP TO 20 MG  INJ,furosemide up to 20_mg injection,Pharmacy,RETROSPECTIVE,13/07/2016,injection,furosemide,20_mg,,Pharmacy,0.962454136311,Pharmacy,0.999934390294,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.981194263302,inj,furosemide,20_mg,
302,6084,TRIAMCINOLONE ACETONIDE 0.1 % OINT 15 G TUBE,triamcinolone acetonide 0.1% ointment 15 gram tube,Pharmacy,ONLINE,16/09/2016,oint,tube,,,Pharmacy,0.629207055897,Pharmacy,0.973051862796,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.801129459347,oint,gram,tube,
303,1287,ARTERIAL PUNCTURE WITH KIT,arterial puncture with kit,Supply,RETROSPECTIVE,12/07/2016,arterial,puncture,kit,,Supply,0.782063702613,Supply,0.996453759862,Supply,"Logistic_OvR, DeepNN",2,1,1,0.889258731237,arterial,puncture,kit,
304,4860,CEFTAZIDIME 200 MG/ML SOLR,ceftazidime 200_mg/ml solution,Pharmacy,ONLINE,16/09/2016,200_mg/ml,ceftazidime,solution,,Pharmacy,0.95983167023,Pharmacy,0.999910753489,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.97987121186,200_mg/ml,ceftazidime,solution,
305,374,BOSETAN TAB 62.5MG,bosentan tablet 62.5_mg,Plan Benefit,RETROSPECTIVE,12/07/2016,bosetan,tablet,62.5_mg,,Plan Benefit,0.739394048118,Plan Benefit,0.903171150476,Plan Benefit,"Logistic_OvR, DeepNN",2,1,1,0.821282599297,62.5_mg,bosentan,tab,
306,1461,QCS=SET BURRETTE IVION C,set burrette ivion cap,Supply,RETROSPECTIVE,12/07/2016,burrette,c,set,ivion,Supply,0.922037918504,Supply,0.999611323759,Supply,"Logistic_OvR, DeepNN",2,1,1,0.960824621132,burrette,cap,set,ivion
307,314,SODIUM CHLORIDE 0.9% SO,sodium chloride 0.9% so,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,0.90%,chloride,sodium,,Diluent / Flush / Irrigant,0.65517034388,Diluent / Flush / Irrigant,0.981989764741,Diluent / Flush / Irrigant,"Logistic_OvR, DeepNN",2,1,1,0.81858005431,0.9%,chloride,so,
308,1785,FENTANYL 0.05 MG/ML SOLN 2 ML VIAL,fentanyl 0.05_mg/ml solution 2_ml vial,Pharmacy,RETROSPECTIVE,12/07/2016,vial,2_ml,fentanyl,soln,Pharmacy,0.975287417736,Pharmacy,0.999836429657,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.987561923696,vial,2_ml,fentanyl,soln
309,3669,77066025 - FEE CASE CART,fee case cart,Supply,RETROSPECTIVE,13/07/2016,case,fee,cart,,Supply,0.699732186156,Supply,0.935111947534,Supply,"Logistic_OvR, DeepNN",2,1,1,0.817422066845,case,fee,cart,
310,5477,HCHG RETICULOCYTE COUNT HCHG RETICULOCYTE COUNT,reticulocyte count,Laboratory,ONLINE,16/09/2016,count,,,,Laboratory,0.867884310226,Laboratory,0.999811468548,Laboratory,"Logistic_OvR, DeepNN",2,1,1,0.933847889387,reticulocyte,count,,
311,2179,INSULIN REGULAR HUMAN 100 UNIT/ML SOLN,insulin regular human 100_units/ml solution,Pharmacy,RETROSPECTIVE,12/07/2016,regular,insulin,human,soln,Pharmacy,0.975281185549,Pharmacy,0.999729231226,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.987505208388,regular,insulin,human,soln
312,499,SILDENAFIL ORAL,sildenafil oral,Plan Benefit,RETROSPECTIVE,12/07/2016,oral,sildenafil,,,Plan Benefit,0.877733014937,Plan Benefit,0.99977550457,Plan Benefit,"Logistic_OvR, DeepNN",2,1,1,0.938754259754,oral,sildenafil,,
313,41,HC PUMP IMED PC1,pump imed pc1,Capital Equipment,RETROSPECTIVE,12/07/2016,pump,pc1,imed,,Capital Equipment,0.743538358046,Capital Equipment,0.984428188168,Capital Equipment,"Logistic_OvR, DeepNN",2,1,1,0.863983273107,pump,pc1,imed,
314,5958,SODIUM BICARBONATE 650 MG TABS,sodium_bicarbonate 650_mg tablets,Pharmacy,ONLINE,16/09/2016,bicarbonate,tabs,650_mg,sodium,Pharmacy,0.92943549593,Pharmacy,0.999868497416,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.964651996673,sodium_bicarbonate,tabs,650_mg,
315,2595,INS TIB 5X12.5 RP CRV,insert tibial 5x12.5 rp crv,Implant,RETROSPECTIVE,12/07/2016,rp,tfiib,infs,,Supply,0.579240207319,Procedure,0.505617756527,Supply,Logistic_OvR,1,1,0,0.289620103659,insert,,,
316,3588,62002000 - BLOOD GROUP D RH,blood group device rhesus,Laboratory,RETROSPECTIVE,13/07/2016,device,rhesus,group,blood,Laboratory,0.815773700855,Laboratory,0.99121418423,Laboratory,"Logistic_OvR, DeepNN",2,1,1,0.903493942543,device,rh,group,blood
317,5285,HC DEBRIDEMENT OPEN WND FIRST 20 SQCM,debridement open wound first 20 sqcm,Nursing Services,ONLINE,16/09/2016,wnd,first,,,Supply,0.700643387451,Supply,0.907228739309,Supply,"Logistic_OvR, DeepNN",2,1,1,0.80393606338,wnd,first,,
318,839,POC-HEMATOCRIT (HCT) GEM,point_of_care hematocrit hematocrit glucagon_emergency_management,Monitoring,RETROSPECTIVE,12/07/2016,hematocrit,POC,GEM,,Monitoring,0.891039127392,Monitoring,0.993001873214,Monitoring,"Logistic_OvR, DeepNN",2,1,1,0.942020500303,hematocrit,point_of_care,gem,
319,4388,PH PC02 P02 SIMUL,acidity partial_pressure_of_carbon_dioxide partial_pressure_of_oxygen simultaneous,Laboratory,ONLINE,24/08/2016,stimulus,p02,ph,pc02,Laboratory,0.463562825066,Laboratory,0.921328848843,Laboratory,"Logistic_OvR, DeepNN",2,1,1,0.692445836954,partial_pressure_of_carbon_dioxide,partial_pressure_of_oxygen,simultaneous,acidity
320,2197,SODIUM WHOLE BLOOD,sodium whole blood,Laboratory,RETROSPECTIVE,12/07/2016,whole,blood,sodium,,Laboratory,0.857419226232,Laboratory,0.998244900877,Laboratory,"Logistic_OvR, DeepNN",2,1,1,0.927832063554,whole,blood,sodium,
321,5832,POTASSIUM (BLOOD GAS),potassium blood_gas,Laboratory,ONLINE,16/09/2016,potassium,gas,blood,,Laboratory,0.809673718064,Laboratory,0.99874616266,Laboratory,"Logistic_OvR, DeepNN",2,1,1,0.904209940362,potassium,blood_gas,,
322,675,ACCUCHECK,accucheck,Monitoring,RETROSPECTIVE,12/07/2016,accucheck,,,,Laboratory,0.163160097645,Laboratory,0.39728729216,Laboratory,"Logistic_OvR, DeepNN",2,1,1,0.280223694902,accucheck,,,
323,2760,63972001 - FERRITIN,ferritin,Laboratory,RETROSPECTIVE,13/07/2016,ferritin,,,,Laboratory,0.888500132432,Laboratory,0.984750402371,Laboratory,"Logistic_OvR, DeepNN",2,1,1,0.936625267401,ferritin,,,
324,3812,CAUTERY PENCIL VALLEYLAB E,cautery pencil valleylab e,Supply,RETROSPECTIVE,13/07/2016,pencil,valleylab,cautery,e,Supply,0.910490081873,Supply,0.990090059501,Supply,"Logistic_OvR, DeepNN",2,1,1,0.950290070687,pencil,valleylab,cautery,e
325,3140,RBC LEUKOCYTES REDUCED EA UNIT,red_blood_cell leukocytes reduced each unit,Blood Products,RETROSPECTIVE,13/07/2016,red_blood_cell,unit,reduced,leukocytes,Blood Products,0.670037416459,Blood Products,0.996837344703,Blood Products,"Logistic_OvR, DeepNN",2,1,1,0.833437380581,rbc,unit,reduced,leukocytes
326,3427,11625262 - INJ CEFEPIME PER 500MG MB+,injection cefepime per 500_mg mb and,Pharmacy,RETROSPECTIVE,13/07/2016,injection,cefepime,500_mg,per,Pharmacy,0.975507932643,Pharmacy,0.999993233013,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.987750582828,inj,cefepime,500_mg,per
327,1308,CATHETER ASP NASOTR,catheter aspirator nasotracheal,Supply,RETROSPECTIVE,12/07/2016,aspirator,catheter,nasotracheal,,Supply,0.935045795292,Supply,0.999392908286,Supply,"Logistic_OvR, DeepNN",2,1,1,0.967219351789,asp,catheter,nasotr,
328,3455,12671082 - GABAPENTIN SOLN 50MG/1ML,gabapentin solution 50_mg/1_ml,Pharmacy,RETROSPECTIVE,13/07/2016,50_mg/1_ml,solution,gabapentin,,Pharmacy,0.968849500581,Pharmacy,0.999963467677,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.984406484129,50_mg/1_ml,soln,gabapentin,
329,3847,CONNECTOR MICROCLAVE CLR,connector microclave clear,Supply,RETROSPECTIVE,13/07/2016,connector,clear,microclave,,Supply,0.850175115855,Supply,0.997323222864,Supply,"Logistic_OvR, DeepNN",2,1,1,0.923749169359,connector,clr,microclave,
330,3243,C-ARM PAIN MANAGEMENT,C-arm pain management,PT / OT / Speech Therapy,RETROSPECTIVE,13/07/2016,management,pain,arm,,PT / OT / Speech Therapy,0.387586726404,PT / OT / Speech Therapy,0.66122429093,PT / OT / Speech Therapy,"Logistic_OvR, DeepNN",2,1,1,0.524405508667,management,pain,c-arm,
331,1872,K - DUR 20MEQ TABLET,potassium dur 20_meq tablet,Pharmacy,RETROSPECTIVE,12/07/2016,k,20meq,dur,tablet,Pharmacy,0.948809782073,Pharmacy,0.999972659639,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.974391220856,k,tablet,dur,20_meq
332,6073,TRANSFUSION FILTER,transfusion filter,Supply,ONLINE,16/09/2016,filter,transfusion,,,Supply,0.69796141419,Supply,0.762234978153,Supply,"Logistic_OvR, DeepNN",2,1,1,0.730098196171,filter,transfusion,,
333,1997,LOMOTIL 2.5-0.025MG TABLET,lomotil 2.5 0.025_mg tablet,Pharmacy,RETROSPECTIVE,12/07/2016,lomotil,0.025_mg,tablet,2.5,Pharmacy,0.940386476158,Pharmacy,0.999958345223,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.97017241069,lomotil,0.025_mg,tablet,2.5
334,4918,CR ABDOMEN SINGLE AP VIEW,cr abdomen single anterior_posterior view,Radiology,ONLINE,16/09/2016,ap,cr,single,abdomen,Radiology,0.865430422317,Radiology,0.999365601341,Radiology,"Logistic_OvR, DeepNN",2,1,1,0.932398011829,ap,cr,single,abdomen
335,4816,CABLE QUAD CONNECTOR,cable quad connector,Supply,ONLINE,16/09/2016,connector,quad,cable,,Supply,0.80603213403,Supply,0.947202334439,Supply,"Logistic_OvR, DeepNN",2,1,1,0.876617234235,connector,quad,cable,
336,6153,XR FOREARM 2 VIEWS,x-ray forearm 2 views,Radiology,ONLINE,16/09/2016,views,xr,forearm,,Radiology,0.800808359477,Radiology,0.999492025058,Radiology,"Logistic_OvR, DeepNN",2,1,1,0.900150192267,views,xr,forearm,
337,5843,POTASSIUM CHLORIDE 2 MEQ/ML SOLP,potassium chloride 2_meq/ml solution,Pharmacy,ONLINE,16/09/2016,2_meq/ml,potassium,chloride,solution,Pharmacy,0.929285800275,Pharmacy,0.999183020754,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.964234410515,2_meq/ml,potassium,chloride,solution
338,1578,HB HOLDER INSTRUMENT SANI STOR 24 IN STRAP,holder instrument sanitizer storage 24 in strap,Supply,RETROSPECTIVE,12/07/2016,holder,sanai,store,strap,Supply,0.934657966693,Supply,0.999588511553,Supply,"Logistic_OvR, DeepNN",2,1,1,0.967123239123,instrument,,,
339,5755,OT EVALUATION,occupational_therapy evaluation,PT / OT / Speech Therapy,ONLINE,16/09/2016,evaluation,ot,,,PT / OT / Speech Therapy,0.884813615249,PT / OT / Speech Therapy,0.999855147838,PT / OT / Speech Therapy,"Logistic_OvR, DeepNN",2,1,1,0.942334381543,evaluation,ot,,
340,3409,11041282 - ALTEPLASE 1MG  INJ,alteplase 1_mg injection,Pharmacy,RETROSPECTIVE,13/07/2016,1_mg,injection,alteplase,,Pharmacy,0.949439790967,Pharmacy,0.999890145281,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.974664968124,1_mg,inj,alteplase,
341,5091,ETOMIDATE 2 MG/ML SOLN,etomidate 2_mg/ml solution,Pharmacy,ONLINE,16/09/2016,etomidate,2_mg/ml,soln,,Pharmacy,0.972416741845,Pharmacy,0.999859509103,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.986138125474,etomidate,2_mg/ml,soln,
342,5156,FORMULA: ENFAMIL PREMATURE,formula enfamil premature,Supply,ONLINE,16/09/2016,formula,premature,enfamil,,Laboratory,0.928251493774,Laboratory,0.900269855775,Laboratory,"Logistic_OvR, DeepNN",2,1,1,0.914260674774,formula,premature,enfamil,
343,2645,HC EMER DEPT HIGH SEVERITY&THREAT FUNCJ,emergency department high severity&threat funcj,Other,RETROSPECTIVE,12/07/2016,high, , ,,Laboratory,0.191984725578,Professional Fee,0.719552618371,Professional Fee,DeepNN,1,0,1,0.359776309185,high,,,
344,4443,CAROTID DUPLEX COMPLE,carotid duplex complete,Cardiology,ONLINE,29/08/2016,duplex,complete,carotid,,Radiology,0.605443853221,Radiology,0.962802221647,Radiology,"Logistic_OvR, DeepNN",2,1,1,0.784123037434,duplex,complete,carotid,
345,1529,TRACH SUCT 14FR-12 W/SWVL A,tracheostomy suction 14fr 12 with swivel a,Supply,RETROSPECTIVE,12/07/2016,tracheostomy,suction,swvl,,Supply,0.701634043416,Supply,0.990140004708,Supply,"Logistic_OvR, DeepNN",2,1,1,0.845887024062,trach,suct,swivel,14fr
346,1809,NIFEDIPINE SUSP 5MG/ML PREPACK,nifedipine suspension 5_mg/ml prepack,Pharmacy,RETROSPECTIVE,12/07/2016,nifedipine,presspack,5_mg/ml,susp,Pharmacy,0.880833161938,Pharmacy,0.998380277111,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.939606719525,nifedipine,5_mg/ml,prepack,susp
347,836,POC-GLUCOSE  BLOOD,point_of_care glucose blood,Monitoring,RETROSPECTIVE,12/07/2016,POC,blood,glucose,,Monitoring,0.940722121317,Monitoring,0.995209701256,Monitoring,"Logistic_OvR, DeepNN",2,1,1,0.967965911286,point_of_care,blood,glucose,
348,5789,PBDS BRONCHOSCOPY,pbds bronchoscopy,Supply,ONLINE,16/09/2016,pbds,bronchoscopy,,,Radiology,0.391928765332,Supply,0.393340511498,Supply,DeepNN,1,0,1,0.196670255749,pbds,bronchoscopy,,
349,4191,PIPERACILLIN / TAZOBACTAM,piperacillin/tazobactam,Pharmacy,RETROSPECTIVE,13/07/2016,tazobactam,piperacillin,,,Pharmacy,0.881081423488,Pharmacy,0.997846773878,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.939464098683,tazobactam,piperacillin,,
350,2871,ANES ANALYSIS CALCIUM,anesthesia analysis calcium,Laboratory,RETROSPECTIVE,13/07/2016,calcium,anesthesia,analysis,,Laboratory,0.837577518999,Laboratory,0.883080694628,Laboratory,"Logistic_OvR, DeepNN",2,1,1,0.860329106813,calcium,anesthesia,analysis,
351,2794,69893001 - TROPONIN T,troponin tab,Pharmacy,RETROSPECTIVE,13/07/2016,troponin,tab,,,Laboratory,0.79639695038,Pharmacy,0.742866498965,Laboratory,Logistic_OvR,1,1,0,0.39819847519,troponin,tab,,
352,3555,27125000 - CT CHEST W/O CONTRAST,computed_tomography chest without contrast,Radiology,RETROSPECTIVE,13/07/2016,computed_tomography,chest,without,contrast,Radiology,0.838635362936,Radiology,0.999299533727,Radiology,"Logistic_OvR, DeepNN",2,1,1,0.918967448332,ct,chest,without,contrast
353,759,HB OXIMETRY,oximetry,Monitoring,RETROSPECTIVE,12/07/2016,oximetry,,,,Monitoring,0.809155427931,Monitoring,0.980639270896,Monitoring,"Logistic_OvR, DeepNN",2,1,1,0.894897349414,oximetry,,,
354,4841,CATH IV 22GX1 4252519-02,catheter intravenous 22gaugex1 4252519 02,Supply,ONLINE,16/09/2016,cath,iv,22gx1,,Supply,0.793269618948,Supply,0.94515331186,Supply,"Logistic_OvR, DeepNN",2,1,1,0.869211465404,cath,iv,22gaugex1,
355,25,H PUMP INFUSION DAILY,pump infusion daily,Capital Equipment,RETROSPECTIVE,12/07/2016,pump,infusion,daily,,Capital Equipment,0.870232477929,Capital Equipment,0.996713336226,Capital Equipment,"Logistic_OvR, DeepNN",2,1,1,0.933472907078,pump,infusion,daily,
356,2361,ACETAMINOPHEN 325 MG TAB,acetaminophen 325_mg tablet,Pharmacy,RETROSPECTIVE,12/07/2016,325_mg,tab,acetaminophen,,Pharmacy,0.96864247171,Pharmacy,0.999991158689,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.984316815199,325_mg,tab,acetaminophen,
357,414,HC NITRIC OXIDE USE HOURLY,nitric oxide use hourly,Plan Benefit,RETROSPECTIVE,12/07/2016,hourly,oxide,use,nitric,Plan Benefit,0.869664108436,Plan Benefit,0.996593996104,Plan Benefit,"Logistic_OvR, DeepNN",2,1,1,0.93312905227,hourly,oxide,use,nitric
358,4390,PHYS HOSP DISCHARGE DAY >30MIN,physician hospital discharge day greater_than 30min,Professional Fee,ONLINE,24/08/2016,greater_than,day,,,Respiratory Therapy,0.386284977658,Professional Fee,0.35476496207,Respiratory Therapy,Logistic_OvR,1,1,0,0.193142488829,greater_than,30min,day,
359,1799,ALBUTEROL SULFATE 0.083% INTERMITTENT I,albuterol sulfate 0.083% intermittent i,Pharmacy,RETROSPECTIVE,12/07/2016,0.08%,albuterol,sulfate,intermittent,Pharmacy,0.952079414158,Pharmacy,0.999985319871,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.976032367014,0.083%,albuterol,sulfate,intermittent
360,4421,VANCOMYCIN TROUGH,vancomycin trough,Laboratory,ONLINE,24/08/2016,vancomycin,trough,,,Pharmacy,0.795320356584,Pharmacy,0.995398721945,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.895359539265,vancomycin,trough,,
361,5938,SET MICROPUNCTURE TRANSITIONLESS 10CM,set micropuncture transitionless 10cm,Supply,ONLINE,16/09/2016,set,transitionless,10cm,micropuncture,Supply,0.936368386216,Supply,0.999006085707,Supply,"Logistic_OvR, DeepNN",2,1,1,0.967687235962,set,transitionless,10cm,micropuncture
