,DESC_ID,ORIG_DESC,NORM_DESC,CHRG_CLS,FLAG,CREATE_DT,FTR1,FTR2,FTR3,FTR4,Predicted_Class_Jaro,Prob_Jaro,Predicted_Class_DLevenshtein,Prob_DLevenshtein,Predicted_Class_Logistic_OvR,Prob_Logistic_OvR,Predicted_Class_DeepNN,Prob_DeepNN,Voted Output,Voting Algorithm,Sum Correct,Correct_Jaro,Correct_DLevenshtein,Correct_Logistic_OvR,Correct_DeepNN,Confidence Score,Feature 1,Feature 2,Feature 3,Feature 4
383,704,GLUCOSE  BLOOD BY GMD,glucose blood by glucose_monitioring_device,Monitoring,RETROSPECTIVE,12/07/2016,GMD,bay,blood,glucose,Monitoring,1.0,Monitoring,1.0,Monitoring,0.657352924596,Monitoring,0.650290185352,Monitoring,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.826910777487,gmd,blood,glucose,
384,5379,HC SELF-CARE GOAL STATUS,self care goal status,PT / OT / Speech Therapy,ONLINE,16/09/2016,status,self,goal,care,PT / OT / Speech Therapy,0.79,PT / OT / Speech Therapy,0.93,PT / OT / Speech Therapy,0.590835380292,PT / OT / Speech Therapy,0.97459428752,PT / OT / Speech Therapy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.821357416953,status,self,goal,care
385,2648,HC LEFT HEART CATH,left heart catheter,Cardiology,RETROSPECTIVE,12/07/2016,heart,cath,left,,Supply,0.74,Cardiology,0.47,Supply,0.689327164495,Supply,0.974199146779,Supply,"Jaro, Logistic_OvR, DeepNN",3,1,0,1,1,0.600881577818,heart,cath,left,
386,5510,HEPATIC FUNCTION,hepatic function,Laboratory,ONLINE,16/09/2016,function,hepatic,,,Laboratory,0.92,Laboratory,0.93,Laboratory,0.934956140426,Laboratory,0.999958349304,Laboratory,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.946228622433,function,hepatic,,
387,1121,ROOM M303,room m303,Room and Board,RETROSPECTIVE,12/07/2016,m303,room,,,Room and Board,0.83,Room and Board,0.63,Room and Board,0.92,Room and Board,0.96685651646,Room and Board,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.836714129115,m303,room,,
388,3101,PICC LINE INSERT WO PORT >5YR,peripherally_inserted_central_catheter line insert without portable greater_than 5yr,Procedure,RETROSPECTIVE,13/07/2016,greater_than,insert,line,without,Procedure,0.74,Procedure,0.45,Procedure,0.96,Procedure,0.999932477975,Procedure,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.787483119494,insert,portable,without,greater_than
389,3841,COAG / FIBRIN ASSAY WB (IN,coag/fibrin assay whole_blood individual,Laboratory,RETROSPECTIVE,13/07/2016,individual,assay,whole_blood,,Supply,0.72,Laboratory,0.45,Laboratory,0.96,Laboratory,0.999675090242,Laboratory,"DLevenshtein, Logistic_OvR, DeepNN",3,0,1,1,1,0.602418772561,individual,assay,wb,
390,1116,ROOM 5011,room 5011,Room and Board,RETROSPECTIVE,12/07/2016,room,,,,Room and Board,0.92,Room and Board,0.96,Room and Board,0.92,Room and Board,0.96685651646,Room and Board,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.941714129115,room,,,
391,1459,PULSE OXIMETER SNSR A,pulse oximeter sensor a,Supply,RETROSPECTIVE,12/07/2016,oximeter,sensor,pulse,,Monitoring,0.83,Monitoring,0.93,Supply,0.525403850521,Supply,0.692775564831,Monitoring,"Jaro, DLevenshtein",2,1,1,0,0,0.44,oximeter,snsr,pulse,
392,221,NORMAL SALINE SOLUTION INFUSION 250CC,normal saline solution infusion 250_cc,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,saline,solution,infusion,normal,Diluent / Flush / Irrigant,0.76,Diluent / Flush / Irrigant,0.52,Diluent / Flush / Irrigant,0.96,Diluent / Flush / Irrigant,0.999487807394,Diluent / Flush / Irrigant,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.809871951849,saline,solution,infusion,normal
393,6314,US PELVIS LIMITED,ultrasound pelvis limited,Radiology,ONLINE,19/09/2016,us,limited,pelvis,,PT / OT / Speech Therapy,0.71,Radiology,0.56,Radiology,0.92,Radiology,0.985895858924,Radiology,"DLevenshtein, Logistic_OvR, DeepNN",3,0,1,1,1,0.616473964731,us,limited,pelvis,
394,3089,PACK  MINOR BASINSUT 22MNJMD,pack minor basin suture 22mnjmd,Supply,RETROSPECTIVE,13/07/2016,basinsut,22mnjmd,minor,pack,Supply,0.72,Laboratory,0.33,Supply,0.90740967803,Supply,0.999978368121,Supply,"Jaro, Logistic_OvR, DeepNN",3,1,0,1,1,0.656847011538,suture,minor,pack,
395,2035,EKG 12 - LEAD - ALL LOYOLA L,electrocardiogram 12 lead alle loyola l,Cardiology,RETROSPECTIVE,12/07/2016,electrocardiogram,,,,Cardiology,1.0,Cardiology,1.0,Cardiology,0.96,Cardiology,0.992852522407,Cardiology,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.988213130602,lead,ekg,,
396,1668,CALCIUM TOTAL,calcium total,Laboratory,RETROSPECTIVE,12/07/2016,calcium,total,,,Laboratory,0.92,Laboratory,0.96,Laboratory,0.96,Laboratory,0.999926529225,Laboratory,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.959981632306,calcium,total,,
397,1364,HB DRESSING TRNS TGDRM L4.75INXW4,dressing transparent tegaderm l4.75inxw4,Supply,RETROSPECTIVE,12/07/2016,l4.75inxw4,tegaderm,transparent,dressing,Supply,0.95,Supply,0.93,Supply,0.926356899613,Supply,0.999757825021,Supply,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.951528681159,l4.75inxw4,tgdrm,trns,dressing
398,489,SILDENAFIL 2.5MG/ML SUSP,sildenafil 2.5_mg/ml suspension,Plan Benefit,RETROSPECTIVE,12/07/2016,suspension,sildenafil,2.5mg/ml,,Plan Benefit,1.0,Plan Benefit,1.0,Plan Benefit,0.939318988908,Plan Benefit,0.999973852862,Plan Benefit,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.984823210443,susp,sildenafil,2.5_mg/ml,
399,4184,PHENYLEPHRIN 1ML INJ,phenylephrine 1_ml injection,Pharmacy,RETROSPECTIVE,13/07/2016,phenylephrine,1_ml,injection,,Pharmacy,0.93,Pharmacy,0.96,Pharmacy,0.931949096962,Pharmacy,0.998216847032,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.955041485998,phenylephrine,1_ml,inj,
400,5004,DIAZEPAM 5 MG/ML SOLN 10 ML VIAL,diazepam 5_mg/ml solution 10_ml vial,Pharmacy,ONLINE,16/09/2016,vial,diazepam,10_ml,soln,Pharmacy,0.91,Pharmacy,0.96,Pharmacy,0.960767660145,Pharmacy,0.998379163584,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.957286705932,vial,diazepam,10_ml,soln
401,3737,AG DETECTION POLIVAL IF EACH,ag detection polival if each,Laboratory,RETROSPECTIVE,13/07/2016,detection,polival,ag,,Laboratory,0.78,Laboratory,0.52,Laboratory,0.96,Laboratory,0.999402566385,Laboratory,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.814850641596,detection,polival,ag,
402,5209,H CONDITIONER SKIN ALOE VESTA 4 OZ,conditioner skin aloe vesta 4 ounce,Supply,ONLINE,16/09/2016,oz,skin,,,Supply,0.93,Supply,0.93,Supply,0.909318486166,Supply,0.999899138327,Supply,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.942304406123,oz,skin,,
403,993,LORAZEPAM 2 MG/ML INJ,lorazepam 2_mg/ml injection,Pharmacy,RETROSPECTIVE,12/07/2016,lorazepam,2_mg/ml,injection,,Pharmacy,0.94,Pharmacy,0.96,Pharmacy,0.972664840108,Pharmacy,0.999741651022,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.968101622783,lorazepam,2_mg/ml,inj,
404,1462,REAGENT STRIP,reagent strip,Supply,RETROSPECTIVE,12/07/2016,reagent,strip,,,Supply,0.79,Supply,0.63,Supply,0.92,Supply,0.999334120547,Supply,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.834833530137,reagent,strip,,
405,3569,58836000 - RESPIRATORY ASSESSMENT FOLLOW,respiratory assessment follow,Respiratory Therapy,RETROSPECTIVE,13/07/2016,follow,respiratory,assessment,,Respiratory Therapy,0.92,Respiratory Therapy,0.93,Respiratory Therapy,0.569198202702,Respiratory Therapy,0.998720869906,Respiratory Therapy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.854479768152,follow,respiratory,assessment,
406,4223,PULSE OXIMETRY SENSOR,pulse oximetry sensor,Supply,RETROSPECTIVE,13/07/2016,oximetry,sensor,pulse,,Monitoring,0.87,Monitoring,0.93,Monitoring,0.632559065338,Monitoring,0.970826281073,Monitoring,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.850846336603,oximetry,sensor,pulse,
407,3308,HB MRI L-SPINE W/ CONTRAST,magnetic_resonance_imagery lumbar spine with contrast,Radiology,RETROSPECTIVE,13/07/2016,spine,mri,l,contrast,Radiology,0.97,Radiology,0.95,Radiology,0.92,Radiology,0.99743441441,Radiology,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.959358603603,spine,mri,contrast,lumbar
408,2153,SIMETHICONE 20 MG/0.3 ML ORAL,simethicone 20_mg/0.3_ml oral,Pharmacy,RETROSPECTIVE,12/07/2016,simethicone,oral,20_mg/0.3_ml,,Pharmacy,0.84,Pharmacy,0.68,Pharmacy,0.92,Pharmacy,0.932207092483,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.843051773121,simethicone,oral,20_mg/0.3_ml,
409,2574,US ECHOENCEPHGRM PEDI,ultrasound echoencephalogram pediatric,Radiology,RETROSPECTIVE,12/07/2016,pedi,echoencephgrm,us,,Pharmacy,0.75,Cardiology,0.38,Radiology,0.92,Radiology,0.518862174544,Radiology,"Logistic_OvR, DeepNN",2,0,0,1,1,0.359715543636,us,echoencephalogram,pediatric,
410,4182,PERIDEX ORAL RINSE 15ML,peridex oral rinse 15_ml,Pharmacy,RETROSPECTIVE,13/07/2016,peridex,oral,rinse,15_ml,Pharmacy,0.74,Pharmacy,0.47,Pharmacy,0.621531453483,Supply,0.6428858404,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR",3,1,1,1,0,0.457882863371,peridex,oral,rinse,15_ml
411,552,GLUCOSE QUAN BLOOD NOT REAGNT,glucose quantitative blood not reagent,Laboratory,RETROSPECTIVE,12/07/2016,quantitative,blood,reagent,glucose,Laboratory,0.88,Laboratory,0.64,Laboratory,0.96,Laboratory,0.999614491893,Laboratory,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.869903622973,quan,blood,reagnt,glucose
412,4360,ER ROOM L5 (LIFE THREAT),emergency_room room level_5 life threat,Other,ONLINE,24/08/2016,er,room,,,Supply,0.7,Room and Board,0.44,Room and Board,0.92,Room and Board,0.989163707749,Room and Board,"DLevenshtein, Logistic_OvR, DeepNN",3,0,1,1,1,0.587290926937,er,room,,
413,3003,GUIDNCE ABSCSS DRAIN/CATH,guidance abscess drain/catheter,Radiology,RETROSPECTIVE,13/07/2016,abscess,guidance,drain,catheter,Laboratory,0.71,Radiology,0.37,Supply,0.96,Supply,0.99013003228,Supply,"Logistic_OvR, DeepNN",2,0,0,1,1,0.48753250807,abscess,guidance,drain,catheter
414,2127,BUMETANIDE 1 MG TABS,bumetanide 1_mg tablets,Pharmacy,RETROSPECTIVE,12/07/2016,1_mg,tabs,bumetanide,,Pharmacy,0.8,Pharmacy,0.61,Pharmacy,0.919877285336,Pharmacy,0.992956074115,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.830708339863,1_mg,tabs,bumetanide,
415,4911,CONN S CUF 2TB DINACLK SM AD L,conn s cuff 2tb dinaclk small ad l,Supply,ONLINE,16/09/2016,connector,cuff,ad,,Diluent / Flush / Irrigant,0.7,Laboratory,0.35,Supply,0.96,Supply,0.860172774984,Supply,"Logistic_OvR, DeepNN",2,0,0,1,1,0.455043193746,small,cuff,,
416,4276,SURGIFOAM ABS GEL SPONGE H,surgifoam abs gel sponge h,Supply,RETROSPECTIVE,13/07/2016,sponge,h,abs,surgifoam,Supply,0.69,Respiratory Therapy,0.36,Supply,0.96,Supply,0.994831899908,Supply,"Jaro, Logistic_OvR, DeepNN",3,1,0,1,1,0.661207974977,sponge,gel,,
417,4702,AMNIOFIX INJ 160MG AI-5200,amniofix injection 160_mg ai 5200,Pharmacy,ONLINE,16/09/2016,160_mg,amniofix,inj,ai,Pharmacy,0.7,Pharmacy,0.45,Pharmacy,0.96,Pharmacy,0.997120075934,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.776780018983,160_mg,amniofix,inj,ai
418,2306,CHLORAPREP WITH TINT 26ML,chloraprep with tint 26_ml,Pharmacy,RETROSPECTIVE,12/07/2016,26_ml,chloraprep,tint,,Pharmacy,0.84,Pharmacy,0.68,Supply,0.491249486465,Supply,0.82871321527,Pharmacy,"Jaro, DLevenshtein",2,1,1,0,0,0.38,26_ml,chloraprep,tint,
419,1698,HIV1 AG WITH HIV1 & HIV2 A,hiv1 ag with hiv1 & hiv2 a,Laboratory,RETROSPECTIVE,12/07/2016,hiv2,hiv1,ag,,Laboratory,0.62,Laboratory,0.33,Laboratory,0.96,Laboratory,0.999932771317,Laboratory,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.727483192829,ag,,,
420,6073,TRANSFUSION FILTER,transfusion filter,Supply,ONLINE,16/09/2016,filter,transfusion,,,Nursing Services,0.82,Nursing Services,0.62,Supply,0.92,Supply,0.895733895209,Supply,"Logistic_OvR, DeepNN",2,0,0,1,1,0.453933473802,filter,transfusion,,
421,3681,77078733 - TUBE TRACH 8.0 XLT CUFF DIS,tube tracheotomy 8 xlt cuff dis,Supply,RETROSPECTIVE,13/07/2016,tube,,,,Supply,0.83,Supply,0.93,Supply,0.92,Supply,0.978484566722,Supply,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.91462114168,tube,cuff,,
422,1516,SUT SKN GLUE,suture skin glue,Supply,RETROSPECTIVE,12/07/2016,glue,suture,skin,,Monitoring,0.76,Respiratory Therapy,0.41,Supply,0.931412268447,Supply,0.999965668669,Supply,"Logistic_OvR, DeepNN",2,0,0,1,1,0.482844484279,glue,sut,skn,
423,852,POTASSIUM  POC,potassium point_of_care,Monitoring,RETROSPECTIVE,12/07/2016,potassium,POC,,,Monitoring,1.0,Monitoring,1.0,Monitoring,0.96,Monitoring,0.986977343783,Monitoring,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.986744335946,potassium,poc,,
424,4558,PROC LEV 2 BASE TIME 0-30,procedure level 2 base time 0 30,OR / Anesthesia / Recovery Room,ONLINE,30/08/2016,base,time,procedure,lev,Pharmacy,0.73,Laboratory,0.42,OR / Anesthesia / Recovery Room,0.96,Laboratory,0.762543515109,Laboratory,"DLevenshtein, DeepNN",2,0,1,0,1,0.295635878777,base,time,procedure,lev
425,2782,65002003 - HEMOGLOBIN,hemoglobin,Laboratory,RETROSPECTIVE,13/07/2016,hemoglobin,,,,Laboratory,0.85,Laboratory,0.65,Laboratory,0.96,Laboratory,0.9998823421,Laboratory,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.864970585525,hemoglobin,,,
426,661,SODIUM SERUM,sodium serum,Laboratory,RETROSPECTIVE,12/07/2016,serum,sodium,,,Laboratory,0.85,Laboratory,0.64,Laboratory,0.96,Laboratory,0.999706653709,Laboratory,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.862426663427,serum,sodium,,
427,2031,XR CHEST 1V,x-ray chest one_view,Radiology,RETROSPECTIVE,12/07/2016,xr,chest,1v,,Radiology,1.0,Radiology,1.0,Radiology,0.96,Radiology,0.998834203556,Radiology,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.989708550889,chest,1v,xr,
428,3177,STAPLER LINEAR PROX VASC 3,stapler linear proximate vascular 3,Supply,RETROSPECTIVE,13/07/2016,vasc,stapler,linear,prox,Supply,0.79,Supply,0.44,Supply,0.539437791064,Supply,0.776503706582,Supply,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.636485374411,stapler,linear,proximate,vascular
429,3162,SILVER SULFADIAZINE CR 1% 50G,silver sulfadiazine cream 1% 50_gm,Pharmacy,RETROSPECTIVE,13/07/2016,50_gm,cr,sulfadiazine,1%,Pharmacy,0.92,Pharmacy,0.93,Pharmacy,0.96,Pharmacy,0.999384691152,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.952346172788,silver,cream,,
430,875,PULSE OXIMETRY SPOT CHEC,pulse oximetry spot check,Monitoring,RETROSPECTIVE,12/07/2016,oximetry,spot,check,pulse,Monitoring,0.88,Monitoring,0.93,Monitoring,0.96,Monitoring,0.999942455781,Monitoring,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.942485613945,oximetry,spot,check,pulse
431,5287,HC DISCONTINUE CENTRAL/ INTRA OSSEOUS LINE,discontinue central/intra osseous line,Nursing Services,ONLINE,16/09/2016,line,central,,,Pharmacy,0.73,Laboratory,0.41,Supply,0.441810839473,Nursing Services,0.468944708904,Pharmacy,Jaro,1,1,0,0,0,0.1825,line,central,,
432,526,CALCIUM ION,calcium ionized,Laboratory,RETROSPECTIVE,12/07/2016,calcium,ionized,,,Laboratory,0.92,Laboratory,0.93,Laboratory,0.92,Laboratory,0.991567029516,Laboratory,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.940391757379,calcium,ionized,,
433,1341,EXTENSION SET ENTERAL 60 INCH,extension set enteral 60 inches,Supply,RETROSPECTIVE,12/07/2016,set,inches,enteral,extension,Supply,0.95,Supply,0.96,Supply,0.962402876269,Supply,0.999998791255,Supply,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.968100416881,set,inch,enteral,extension
434,4346,BODY ALIGNER,body aligner,Supply,ONLINE,24/08/2016,body,aligner,,,Respiratory Therapy,0.75,Laboratory,0.42,Laboratory,0.92,Laboratory,0.997372962901,Laboratory,"DLevenshtein, Logistic_OvR, DeepNN",3,0,1,1,1,0.584343240725,body,aligner,,
435,5688,MULTIVITAMIN WITH MINERALS TABS,multivitamin with minerals tablets,Pharmacy,ONLINE,16/09/2016,tabs,with,minerals,multivitamin,Pharmacy,0.78,Pharmacy,0.54,Pharmacy,0.933358732743,Pharmacy,0.986344512341,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.809925811271,tabs,minerals,multivitamin,
436,5002,DIAZEPAM 5 MG/5 ML SOLN,diazepam 5_mg/5_ml solution,Pharmacy,ONLINE,16/09/2016,diazepam,5_mg/5_ml,soln,,Pharmacy,0.98,Pharmacy,0.95,Pharmacy,0.963955733024,Pharmacy,0.999472327349,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.973357015093,diazepam,5_mg/5_ml,soln,
437,4076,IV HYDRAT EA ADD HR,intravenous hydration each additional hour,Nursing Services,RETROSPECTIVE,13/07/2016,hydration,intravenous,hour,additional,Nursing Services,0.8,Nursing Services,0.47,Nursing Services,0.92,Nursing Services,0.994953456634,Nursing Services,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.796238364159,hydration,iv,hr,additional
438,1954,HC 97116 PT GAIT TRAINING EA 15 MIN,patient gait training each 15 minutes,PT / OT / Speech Therapy,RETROSPECTIVE,12/07/2016,min,,,,PT / OT / Speech Therapy,0.79,PT / OT / Speech Therapy,0.57,PT / OT / Speech Therapy,0.92,PT / OT / Speech Therapy,0.994934073491,PT / OT / Speech Therapy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.818733518373,min,training,pt,gait
439,4553,LIDOCAINE-PF 1% 30 ML INJ,lidocaine preservative_free 1% 30_ml injection,Pharmacy,ONLINE,30/08/2016,30_ml,inj,lidocaine,,Pharmacy,0.88,Pharmacy,0.96,Pharmacy,0.921629077318,Pharmacy,0.990502824846,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.938032975541,preservative_free,inj,lidocaine,30_ml
440,3702,86850000 - COGNITIVE/SENSE REED/15MIN(OT),cognitive/sense reed/15_minutes occupational_therapy,PT / OT / Speech Therapy,RETROSPECTIVE,13/07/2016,reed/15_minutes,occupational_therapy,cognitive,sense,PT / OT / Speech Therapy,0.72,PT / OT / Speech Therapy,0.54,PT / OT / Speech Therapy,0.96,PT / OT / Speech Therapy,0.999861798199,PT / OT / Speech Therapy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.80496544955,reed/15_minutes,occupational_therapy,cognitive,sense
441,2858,ALT SGPT,alanine aminotransferase test serum_glutamic_pyruvic_transaminase,Laboratory,RETROSPECTIVE,13/07/2016,aminotransferase,test,alanine,serum_glutamic_pyruvic_transaminase,Laboratory,0.74,Laboratory,0.93,Laboratory,0.96,Laboratory,0.999978864586,Laboratory,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.907494716146,aminotransferase,test,alanine,sgpt
442,317,SODIUM CHLORIDE 0.9% SOLN,sodium chloride 0.9% solution,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,0.90%,chloride,solution,sodium,Diluent / Flush / Irrigant,1.0,Diluent / Flush / Irrigant,1.0,Diluent / Flush / Irrigant,0.96,Diluent / Flush / Irrigant,0.996510384022,Diluent / Flush / Irrigant,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.989127596006,0.9%,chloride,soln,sodium
443,5647,METHADONE 10 MG/ML SOLN,methadone 10_mg/ml solution,Pharmacy,ONLINE,16/09/2016,10_mg/ml,methadone,soln,,Pharmacy,0.98,Pharmacy,0.95,Pharmacy,0.960002379161,Pharmacy,0.987741313758,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.96943592323,10_mg/ml,methadone,soln,
444,3910,FUROSEMIDE UP TO 20 MG,furosemide up to 20_mg,Pharmacy,RETROSPECTIVE,13/07/2016,furosemide,20_mg,,,Pharmacy,0.91,Pharmacy,0.96,Pharmacy,0.923112283787,Pharmacy,0.995096978851,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.94705231566,furosemide,20_mg,,
445,3002,GROSS/MICRO II,gross/miscroscopic ii,Laboratory,RETROSPECTIVE,13/07/2016,ii,gross,miscroscopic,,Room and Board,0.71,Supply,0.46,Laboratory,0.92,Laboratory,0.999924225311,Laboratory,"Logistic_OvR, DeepNN",2,0,0,1,1,0.479981056328,ii,gross,miscroscopic,
446,1973,B COMPLEX-VITAMIN C-FOLIC ACID 0.8 MG TAB,b complex vitamin cap folic acid 0.8_mg tablet,Pharmacy,RETROSPECTIVE,12/07/2016,acid,tab,,,Pharmacy,0.87,Pharmacy,0.61,Pharmacy,0.970184682148,Pharmacy,0.999681518432,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.862466550145,cap,acid,vitamin,tab
447,66,RNTL OUTLOOK PUMP DAILY,rental outlook pump daily,Capital Equipment,RETROSPECTIVE,12/07/2016,outlook,rental,pump,daily,Capital Equipment,0.7,Supply,0.52,Capital Equipment,0.92,Capital Equipment,0.9997734729,Capital Equipment,"Jaro, Logistic_OvR, DeepNN",3,1,0,1,1,0.654943368225,outlook,rntl,pump,daily
448,4698,AMINO ACIDS PLASMA,amino acids plasma,Laboratory,ONLINE,16/09/2016,acids,plasma,amino,,Laboratory,0.81,Laboratory,0.63,Laboratory,0.96,Laboratory,0.999768670079,Laboratory,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.84994216752,acids,plasma,amino,
449,6159,(CONTRAST) IOHEXOL 350 MG/,contrast iohexol 350_mg/,Pharmacy,ONLINE,19/09/2016,iohexol,contrast,350_mg/,,Pharmacy,0.97,Pharmacy,0.95,Pharmacy,0.973383501328,Pharmacy,0.991671283926,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.971263696313,iohexol,contrast,350_mg/,
450,6287,PROLACTIN,prolactin,Laboratory,ONLINE,19/09/2016,prolactin,,,,Laboratory,0.82,Laboratory,0.62,Laboratory,0.96,Laboratory,0.999093302826,Laboratory,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.849773325707,prolactin,,,
451,3668,77058113 - SLEEVE COMPRESSION REGULAR,sleeve compression regular,Supply,RETROSPECTIVE,13/07/2016,regular,compression,sleeve,,Supply,0.81,Supply,0.63,Supply,0.96,Supply,0.998554423567,Supply,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.849638605892,regular,compression,sleeve,
452,5020,DISP: 0.360 ML; 15 MG/ML; USED NDC QTY: 1.000 PCK OF 473.000 ML BOTTLE RANITIDINE 15 MG/ML SYRUP,dispensed 0.360_ml 15_mg/ml used ndc quantity 1 pack of 473.000_ml bottle ranitidine 15_mg/ml syrup,Pharmacy,ONLINE,16/09/2016,ndc,disposable,bottle,quantity,Pharmacy,0.75,Pharmacy,0.65,Pharmacy,0.976217654306,Pharmacy,0.999796660359,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.844003578666,used,ranitidine,ndc,dispensed
453,1974,HYDROMORPH UP TO 4 MG,hydromorphone up to 4_mg,Pharmacy,RETROSPECTIVE,12/07/2016,hydromorph,4_mg,,,Pharmacy,1.0,Pharmacy,1.0,Pharmacy,0.952558935826,Pharmacy,0.999954912576,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.988128462101,hydromorphone,4_mg,,
454,5154,FORMULA: ELECARE 24 KCAL/O,formula elecare 24 kcal/o,Supply,ONLINE,16/09/2016,elecare,formula,kcal,o_intraoperative_neurophysiologic_monitoring,Supply,0.97,Supply,0.95,Supply,0.92,Supply,0.992356188833,Supply,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.958089047208,elecare,formula,kcal,o
455,1439,NEB PREF'LD 1000ML WATER ONLY,nebulizer prefilled 1000_ml water only,Supply,RETROSPECTIVE,12/07/2016,water,pref,nebulizer,1000_ml,Pharmacy,0.69,Supply,0.33,Diluent / Flush / Irrigant,0.352382288553,Supply,0.686496621971,Supply,"DLevenshtein, DeepNN",2,0,1,0,1,0.254124155493,water,1000_ml,neb,prefilled
456,5633,MAGNESIUM SULFATE 500 MG/ML SOLN,magnesium sulfate 500_mg/ml solution,Pharmacy,ONLINE,16/09/2016,500_mg/ml,soln,magnesium,sulfate,Pharmacy,0.95,Pharmacy,0.96,Pharmacy,0.970952908434,Pharmacy,0.999428425527,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.97009533349,500_mg/ml,soln,magnesium,sulfate
